"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 10/18/2021

Product: Future Climate Projections (Daily) - MACAv2-METDATA(https://climate.northwestknowledge.net/MACA/) 
"Location (Lat/Lon of 4-km Grid Cell Center): 47.4794 North,-120.9806 East" 
Variable List: 
tasmax: Max Daily Temperature from GFDL-ESM2M (USA) RCP 8.5 (2006-2099)
tasmin: Min Daily Temperature from GFDL-ESM2M (USA) RCP 8.5 (2006-2099)
pr: Precipitation from GFDL-ESM2M (USA) RCP 8.5 (2006-2099)
********************************************************
Year,Month,Day,tasmax-GFDL-ESM2M(degC),tasmin-GFDL-ESM2M(degC),pr-GFDL-ESM2M(mm)
2018,3,22,2.93,-6.99,0
2018,3,23,2.71,-7.31,0
2018,3,24,3.06,-4.16,0
2018,3,25,4.32,-2.46,0
2018,3,26,4.29,-4.40,1.65288
2018,3,27,1.02,-8.19,3.76218
2018,3,28,-0.62,-11.19,0
2018,3,29,-0.73,-9.32,0
2018,3,30,-0.31,-9.01,0.57903
2018,3,31,-0.55,-11.48,0
2018,4,1,-1.91,-13.68,0
2018,4,2,-0.45,-8.31,0.60183
2018,4,3,1.83,-8.01,1.48326
2018,4,4,1.85,-5.33,7.8945
2018,4,5,1.95,-6.06,0.28609
2018,4,6,2.28,-5.82,6.48295
2018,4,7,2.30,-3.85,13.2871
2018,4,8,3.91,-5.05,2.32649
2018,4,9,3.74,-4.95,0
2018,4,10,3.12,-5.25,4.71033
2018,4,11,2.97,-6.16,2.29965
2018,4,12,2.74,-6.57,0.60987
2018,4,13,3.70,-5.31,0
2018,4,14,4.93,-3.73,4.7842
2018,4,15,6.96,-6.07,0
2018,4,16,6.70,-2.22,0.89919
2018,4,17,7.99,-0.39,0.28361
2018,4,18,9.06,-0.59,0
2018,4,19,9.08,-0.90,0
2018,4,20,7.80,-0.62,1.17394
2018,4,21,5.63,-3.76,7.00155
2018,4,22,5.60,-4.66,9.74845
2018,4,23,4.38,-3.60,14.82248
2018,4,24,7.91,-5.36,0.59067
2018,4,25,12.51,-1.53,0
2018,4,26,12.88,0.66,6.67679
2018,4,27,8.04,-2.33,11.33466
2018,4,28,7.71,-1.53,7.1473
2018,4,29,8.61,-1.71,3.15109
2018,4,30,9.09,-0.49,0.38526
2018,5,1,11.37,-2.64,0
2018,5,2,11.88,1.56,0.78953
2018,5,3,7.10,-1.83,8.28899
2018,5,4,9.45,-1.06,0.55706
2018,5,5,10.06,1.58,0.9453
2018,5,6,8.20,-1.75,3.29673
2018,5,7,5.83,-2.70,31.66807
2018,5,8,7.60,-1.07,11.6031
2018,5,9,6.58,-4.33,10.03135
2018,5,10,6.45,-2.09,0.37502
2018,5,11,7.06,-4.65,0
2018,5,12,9.63,-0.29,0.6043
2018,5,13,11.08,2.60,0.4054
2018,5,14,8.57,-0.36,4.05093
2018,5,15,8.46,-1.55,0.3703
2018,5,16,5.09,-2.63,11.09414
2018,5,17,7.16,-3.11,7.09286
2018,5,18,7.30,-3.51,6.18391
2018,5,19,8.12,-1.90,0.3166
2018,5,20,7.91,-3.64,2.10622
2018,5,21,7.62,-3.03,0
2018,5,22,10.89,-3.92,0
2018,5,23,12.09,3.88,0
2018,5,24,10.76,-0.70,0.49687
2018,5,25,7.17,-4.28,0
2018,5,26,13.08,-3.03,0
2018,5,27,17.22,0.83,0
2018,5,28,21.27,3.39,0
2018,5,29,23.54,6.74,0
2018,5,30,27.30,11.16,0
2018,5,31,24.07,8.98,0
2018,6,1,24.03,7.66,0
2018,6,2,21.45,7.19,0
2018,6,3,20.36,4.52,0
2018,6,4,20.01,5.52,0
2018,6,5,23.79,8.97,0
2018,6,6,25.65,9.98,0
2018,6,7,25.62,9.71,3.86268
2018,6,8,19.99,6.40,4.59946
2018,6,9,20.23,7.17,0
2018,6,10,19.99,7.72,0
2018,6,11,21.67,8.71,0
2018,6,12,24.64,10.98,0
2018,6,13,26.41,10.07,0.33919
2018,6,14,26.01,11.01,0
2018,6,15,26.38,10.64,0
2018,6,16,24.97,11.73,0.68221
2018,6,17,25.29,12.11,0
2018,6,18,25.77,12.05,0.37267
2018,6,19,25.43,10.86,0
2018,6,20,24.81,11.22,0
2018,6,21,25.29,11.70,0
2018,6,22,25.52,11.29,0
2018,6,23,23.38,11.35,3.76944
2018,6,24,16.62,8.79,2.41705
2018,6,25,19.20,9.23,17.43937
2018,6,26,17.48,5.43,4.08779
2018,6,27,16.41,4.65,3.10729
2018,6,28,16.11,7.75,40.61266
2018,6,29,12.55,7.12,19.85649
2018,6,30,9.36,1.79,6.03087
2018,7,1,14.76,2.01,1.50042
2018,7,2,16.26,2.31,0
2018,7,3,16.16,2.37,0
2018,7,4,13.57,2.01,0.61516
2018,7,5,17.28,3.51,0.33389
2018,7,6,19.36,4.79,0.38655
2018,7,7,19.40,7.88,0.61034
2018,7,8,16.99,5.38,2.28128
2018,7,9,17.20,3.85,0
2018,7,10,17.03,4.54,0
2018,7,11,20.72,4.53,0
2018,7,12,23.48,9.40,0.61593
2018,7,13,19.78,7.18,4.96116
2018,7,14,21.61,7.21,0
2018,7,15,26.38,11.22,0
2018,7,16,27.17,12.05,0.52232
2018,7,17,27.39,12.07,0
2018,7,18,26.35,9.24,0
2018,7,19,24.59,8.28,0.33557
2018,7,20,26.17,9.85,0
2018,7,21,26.20,10.18,0
2018,7,22,24.89,7.71,0
2018,7,23,23.20,7.68,0
2018,7,24,17.01,5.51,4.48436
2018,7,25,15.30,6.41,2.41922
2018,7,26,13.42,6.54,2.55348
2018,7,27,14.51,4.73,0.38247
2018,7,28,14.51,0.37,1.49376
2018,7,29,10.80,3.12,10.49366
2018,7,30,14.23,7.57,2.78396
2018,7,31,15.31,8.02,4.62045
2018,8,1,17.44,6.96,3.89939
2018,8,2,15.83,6.82,0.86948
2018,8,3,18.29,4.66,0
2018,8,4,18.46,5.53,0.29703
2018,8,5,15.98,2.85,1.05858
2018,8,6,14.91,4.82,1.01219
2018,8,7,13.78,2.02,0.81009
2018,8,8,16.04,-0.13,0
2018,8,9,21.83,4.59,0
2018,8,10,24.15,8.81,0
2018,8,11,24.68,8.68,0
2018,8,12,20.84,3.95,0
2018,8,13,18.80,3.20,0
2018,8,14,21.05,5.05,0
2018,8,15,22.18,6.05,0
2018,8,16,25.23,8.85,0
2018,8,17,25.31,9.10,0
2018,8,18,21.08,4.98,0
2018,8,19,22.29,5.47,0
2018,8,20,24.09,7.19,0
2018,8,21,24.26,8.47,0
2018,8,22,24.30,9.40,0
2018,8,23,18.07,1.91,0
2018,8,24,17.85,1.48,0
2018,8,25,20.27,4.01,0
2018,8,26,20.96,6.74,0.737
2018,8,27,17.44,4.81,2.35023
2018,8,28,17.25,-0.80,0
2018,8,29,19.72,3.79,0
2018,8,30,23.63,7.67,0
2018,8,31,23.25,7.74,0
2018,9,1,17.52,7.29,0.52464
2018,9,2,17.38,5.97,0
2018,9,3,17.94,7.74,0.876
2018,9,4,12.38,1.69,1.08405
2018,9,5,12.57,0.28,0
2018,9,6,15.49,1.74,0
2018,9,7,15.33,7.90,0.44982
2018,9,8,14.94,9.19,0
2018,9,9,15.68,7.02,0.30471
2018,9,10,14.13,4.74,0.67412
2018,9,11,14.23,-1.20,0
2018,9,12,17.80,4.20,0
2018,9,13,19.01,8.69,14.36001
2018,9,14,13.74,7.35,30.05638
2018,9,15,11.09,1.83,21.87885
2018,9,16,10.59,1.76,10.2107
2018,9,17,9.04,2.99,6.37454
2018,9,18,9.79,-0.78,0.65503
2018,9,19,14.30,2.25,0
2018,9,20,13.39,3.96,2.72003
2018,9,21,7.74,-0.14,0.36588
2018,9,22,10.59,2.35,0.32944
2018,9,23,11.13,4.98,8.55473
2018,9,24,10.64,1.96,0.71859
2018,9,25,8.75,2.53,2.75179
2018,9,26,7.10,0.36,35.29376
2018,9,27,5.61,-4.72,3.74095
2018,9,28,2.86,-5.24,0
2018,9,29,4.37,-4.75,0
2018,9,30,4.69,-3.22,0
2018,10,1,5.87,-1.13,0
2018,10,2,6.06,2.97,0.56443
2018,10,3,5.28,-3.11,1.46575
2018,10,4,5.14,-4.40,0
2018,10,5,6.09,-5.41,0
2018,10,6,8.87,-4.34,0
2018,10,7,9.09,-0.97,0
2018,10,8,8.99,2.99,0.33579
2018,10,9,7.69,-5.27,0
2018,10,10,10.50,-5.04,0
2018,10,11,15.53,1.34,0
2018,10,12,15.42,3.27,0
2018,10,13,13.52,2.70,0
2018,10,14,7.17,0.62,3.06541
2018,10,15,4.96,-0.70,10.24768
2018,10,16,2.45,-3.08,5.34912
2018,10,17,2.22,-3.95,5.44732
2018,10,18,2.78,-3.59,0
2018,10,19,4.16,-2.67,19.32026
2018,10,20,0.30,-4.09,5.69913
2018,10,21,2.78,-3.60,1.40897
2018,10,22,6.20,-2.70,0.76046
2018,10,23,6.19,-0.67,1.08839
2018,10,24,5.21,-3.03,0
2018,10,25,5.36,-4.19,0.32455
2018,10,26,-0.85,-6.60,1.32711
2018,10,27,-2.47,-7.68,0
2018,10,28,-5.25,-15.35,0
2018,10,29,-2.66,-15.27,0
2018,10,30,0.74,-11.37,0
2018,10,31,-0.03,-15.17,0
2018,11,1,-1.11,-6.11,0
2018,11,2,-2.15,-7.86,3.08239
2018,11,3,-1.97,-6.22,5.67874
2018,11,4,-0.59,-5.49,12.83243
2018,11,5,-0.75,-6.62,5.1904
2018,11,6,-0.11,-6.49,28.50624
2018,11,7,0.82,-6.22,2.977
2018,11,8,-1.74,-8.54,0
2018,11,9,-3.25,-9.79,1.15076
2018,11,10,-5.42,-11.59,1.23321
2018,11,11,-4.31,-8.49,9.19248
2018,11,12,-4.97,-10.29,0.30564
2018,11,13,-2.96,-12.05,1.25214
2018,11,14,1.41,-8.36,0
2018,11,15,0.81,-4.66,0
2018,11,16,3.61,-2.23,4.88722
2018,11,17,4.75,0.32,0
2018,11,18,3.64,-0.45,27.6853
2018,11,19,1.48,-4.93,22.36454
2018,11,20,-0.22,-3.99,33.17654
2018,11,21,-1.78,-6.52,7.98539
2018,11,22,-2.83,-9.87,5.9278
2018,11,23,0.75,-8.13,63.53681
2018,11,24,3.50,-5.12,29.34701
2018,11,25,-1.76,-6.98,3.86901
2018,11,26,-2.14,-10.14,0
2018,11,27,-4.38,-13.06,0
2018,11,28,0.95,-7.94,2.58059
2018,11,29,-1.50,-6.30,7.70513
2018,11,30,-2.95,-6.26,19.00493
2018,12,1,-2.02,-5.43,5.02058
2018,12,2,-4.55,-9.60,10.55361
2018,12,3,-2.92,-7.38,12.79265
2018,12,4,-2.51,-8.28,6.72199
2018,12,5,-3.43,-12.46,3.04199
2018,12,6,-1.32,-9.23,0.66776
2018,12,7,-2.13,-9.97,1.2332
2018,12,8,-2.75,-10.07,0
2018,12,9,0.37,-7.73,0
2018,12,10,-0.24,-5.83,0.73387
2018,12,11,-0.25,-5.15,2.22433
2018,12,12,0.14,-8.32,0
2018,12,13,0.35,-6.68,0
2018,12,14,2.55,-3.41,0
2018,12,15,2.80,-3.22,1.08158
2018,12,16,2.77,0.06,8.28795
2018,12,17,1.42,-4.85,8.44847
2018,12,18,0.08,-6.44,22.72599
2018,12,19,-1.86,-6.97,6.56617
2018,12,20,-2.58,-9.59,2.66921
2018,12,21,-2.77,-10.19,21.6091
2018,12,22,-0.57,-6.93,24.89991
2018,12,23,-1.21,-8.54,10.26606
2018,12,24,-4.66,-9.63,2.44481
2018,12,25,-2.66,-9.43,5.32323
2018,12,26,-2.77,-6.85,19.76261
2018,12,27,-2.67,-8.94,0.89481
2018,12,28,-3.68,-9.55,1.18704
2018,12,29,-4.23,-11.84,0
2018,12,30,-8.07,-22.99,0
2018,12,31,-10.09,-22.05,0
2019,1,1,-6.67,-13.81,0
2019,1,2,-2.75,-12.55,0
2019,1,3,0.47,-7.87,16.95749
2019,1,4,-0.65,-6.23,14.09128
2019,1,5,-1.03,-7.22,33.78698
2019,1,6,-2.63,-9.40,17.98301
2019,1,7,-2.46,-9.85,2.0935
2019,1,8,-2.21,-9.52,0.59579
2019,1,9,-4.00,-11.03,0
2019,1,10,-3.30,-11.19,11.13023
2019,1,11,-4.23,-12.76,1.04996
2019,1,12,-0.46,-12.49,13.37199
2019,1,13,0.07,-4.75,12.68008
2019,1,14,0.64,-5.39,16.43678
2019,1,15,0.86,-9.44,13.41878
2019,1,16,0.91,-6.16,20.27518
2019,1,17,-2.43,-10.51,2.35104
2019,1,18,-2.53,-9.86,7.90283
2019,1,19,-0.31,-7.00,9.38773
2019,1,20,-0.08,-5.68,2.76395
2019,1,21,-0.58,-7.22,3.6137
2019,1,22,-1.21,-7.11,7.53344
2019,1,23,-2.13,-7.93,8.59062
2019,1,24,-2.33,-8.58,9.42606
2019,1,25,-1.16,-9.08,21.33652
2019,1,26,0.84,-6.11,31.59181
2019,1,27,1.04,-6.53,8.7976
2019,1,28,-0.05,-4.56,48.47373
2019,1,29,1.04,-7.25,11.47999
2019,1,30,-2.82,-10.60,7.70291
2019,1,31,-0.93,-5.87,9.41778
2019,2,1,-1.76,-10.23,7.15535
2019,2,2,-0.22,-8.30,1.66995
2019,2,3,0.35,-8.22,8.67275
2019,2,4,0.26,-8.33,3.69836
2019,2,5,-0.93,-7.09,3.97737
2019,2,6,-1.28,-12.59,7.15646
2019,2,7,-1.63,-9.61,1.35416
2019,2,8,-0.62,-9.52,10.40036
2019,2,9,-0.72,-9.25,3.97243
2019,2,10,-1.13,-9.53,2.55263
2019,2,11,-2.25,-10.94,9.79546
2019,2,12,0.18,-5.69,7.00374
2019,2,13,1.14,-9.61,14.50275
2019,2,14,2.21,-5.64,4.6925
2019,2,15,-1.37,-7.60,18.43451
2019,2,16,0.33,-6.54,19.96688
2019,2,17,0.47,-5.49,34.51086
2019,2,18,-2.71,-9.99,10.8446
2019,2,19,2.19,-7.88,78.91016
2019,2,20,-1.23,-6.91,16.68374
2019,2,21,-1.48,-9.78,1.79146
2019,2,22,-1.39,-7.54,4.6637
2019,2,23,-1.37,-8.44,0.95412
2019,2,24,-1.94,-11.25,0.4416
2019,2,25,-0.46,-8.58,0.53182
2019,2,26,1.46,-6.35,9.45243
2019,2,27,-0.97,-5.36,8.01417
2019,2,28,1.70,-6.89,0.76133
2019,3,1,2.72,-3.42,16.00855
2019,3,2,3.20,-2.04,19.46345
2019,3,3,5.89,-2.24,0
2019,3,4,4.63,-3.29,18.1136
2019,3,5,5.01,-6.79,6.83232
2019,3,6,2.05,-4.43,30.57144
2019,3,7,3.32,-4.90,7.3826
2019,3,8,4.31,-6.85,0
2019,3,9,4.49,-3.51,3.71421
2019,3,10,5.86,-3.90,0
2019,3,11,7.72,-2.60,0.55088
2019,3,12,3.55,-4.39,8.44731
2019,3,13,0.75,-6.57,9.72188
2019,3,14,1.20,-7.06,4.30724
2019,3,15,1.24,-8.33,1.70161
2019,3,16,-0.88,-7.58,19.96276
2019,3,17,0.96,-7.85,2.16052
2019,3,18,0.44,-7.83,0
2019,3,19,0.54,-8.67,0
2019,3,20,2.11,-7.33,0.68932
2019,3,21,1.99,-5.04,4.7499
2019,3,22,2.12,-8.82,7.02249
2019,3,23,0.36,-8.93,0
2019,3,24,-1.52,-12.39,0
2019,3,25,1.57,-10.13,0
2019,3,26,4.38,-6.68,0
2019,3,27,5.37,-3.04,0
2019,3,28,2.72,-5.19,26.52106
2019,3,29,1.76,-7.66,0.82044
2019,3,30,2.17,-6.29,0.64377
2019,3,31,0.38,-7.47,26.57541
2019,4,1,-2.64,-8.21,3.23669
2019,4,2,0.54,-6.65,0
2019,4,3,2.90,-6.20,0
2019,4,4,2.27,-6.32,14.11168
2019,4,5,3.07,-6.60,10.03652
2019,4,6,2.13,-6.18,3.10747
2019,4,7,1.82,-7.58,0.57324
2019,4,8,2.99,-6.43,1.80836
2019,4,9,2.23,-6.28,1.77605
2019,4,10,1.15,-7.23,1.3769
2019,4,11,1.11,-8.80,2.32244
2019,4,12,1.29,-7.89,0
2019,4,13,5.05,-6.53,0
2019,4,14,7.85,-2.96,0
2019,4,15,14.38,1.80,1.43597
2019,4,16,11.10,-3.33,2.20652
2019,4,17,5.07,-5.88,0.49602
2019,4,18,5.49,-5.47,0
2019,4,19,5.63,-4.20,1.55433
2019,4,20,5.21,-4.94,0
2019,4,21,8.12,-3.63,0
2019,4,22,13.28,-0.89,0
2019,4,23,13.81,1.32,0
2019,4,24,11.51,2.23,0
2019,4,25,11.90,0.68,2.49776
2019,4,26,8.13,-3.28,12.47068
2019,4,27,7.49,-4.48,10.52416
2019,4,28,7.17,-4.56,2.61139
2019,4,29,6.16,-5.20,1.06912
2019,4,30,6.96,-5.63,0
2019,5,1,7.17,-4.52,3.32817
2019,5,2,7.03,-5.51,0
2019,5,3,6.07,-2.98,0.49231
2019,5,4,5.57,-0.15,0.89466
2019,5,5,4.15,-2.52,11.68957
2019,5,6,7.02,-2.76,17.29445
2019,5,7,8.43,-5.04,14.15491
2019,5,8,5.22,-5.46,2.94957
2019,5,9,10.28,-5.31,0.51823
2019,5,10,12.62,-0.69,0
2019,5,11,14.53,-0.86,0
2019,5,12,16.30,0.22,0
2019,5,13,17.53,1.39,0
2019,5,14,17.29,3.91,0
2019,5,15,13.63,-3.47,0
2019,5,16,10.65,-3.37,0
2019,5,17,7.41,-3.07,11.79169
2019,5,18,5.12,-3.05,11.52732
2019,5,19,7.44,1.28,17.75615
2019,5,20,7.60,0.13,11.24532
2019,5,21,7.36,-2.16,3.78867
2019,5,22,9.17,-4.22,0
2019,5,23,13.67,-0.28,0
2019,5,24,16.28,2.70,2.34655
2019,5,25,16.06,2.26,0.54387
2019,5,26,17.15,3.16,6.72031
2019,5,27,12.70,2.95,13.09745
2019,5,28,12.77,2.62,7.14595
2019,5,29,11.08,0.86,2.54356
2019,5,30,9.70,0.61,0.89641
2019,5,31,9.56,0.21,1.88296
2019,6,1,13.01,2.54,4.79794
2019,6,2,12.57,0.77,5.33221
2019,6,3,9.51,-1.24,1.44915
2019,6,4,10.38,1.01,0.65043
2019,6,5,9.56,1.66,12.52255
2019,6,6,7.17,-1.66,1.04201
2019,6,7,7.87,-2.53,0.3945
2019,6,8,9.52,0.51,0
2019,6,9,14.99,3.01,0
2019,6,10,17.55,4.83,0.44426
2019,6,11,17.93,2.49,0
2019,6,12,14.46,-1.66,0
2019,6,13,15.94,1.19,0
2019,6,14,17.17,3.37,0
2019,6,15,19.37,4.29,0
2019,6,16,19.48,5.11,0
2019,6,17,17.36,2.73,0
2019,6,18,17.19,2.96,2.2186
2019,6,19,11.30,-0.78,0.52109
2019,6,20,15.31,-2.49,0
2019,6,21,18.31,5.78,0
2019,6,22,17.95,3.48,0
2019,6,23,18.20,4.00,0
2019,6,24,17.81,3.59,0.62937
2019,6,25,16.35,2.03,0
2019,6,26,16.06,6.40,1.94472
2019,6,27,12.35,4.68,18.19324
2019,6,28,9.53,2.23,6.60287
2019,6,29,11.75,1.06,0
2019,6,30,8.69,2.51,0.69354
2019,7,1,11.93,1.42,1.18072
2019,7,2,12.51,-0.13,2.04088
2019,7,3,14.74,-0.29,1.78835
2019,7,4,14.94,0.61,0.91633
2019,7,5,17.22,1.14,0
2019,7,6,19.91,4.90,0
2019,7,7,19.99,5.60,0
2019,7,8,19.49,4.81,0
2019,7,9,20.17,5.06,0
2019,7,10,20.70,5.12,0
2019,7,11,19.72,4.89,0
2019,7,12,13.70,1.95,0
2019,7,13,13.45,2.90,0.31524
2019,7,14,16.43,2.73,0.8727
2019,7,15,17.61,6.81,2.93107
2019,7,16,18.65,3.56,1.19187
2019,7,17,19.24,5.60,0.381
2019,7,18,18.64,4.07,0
2019,7,19,19.04,2.21,0
2019,7,20,23.16,4.63,0
2019,7,21,27.44,8.56,0
2019,7,22,28.77,10.84,0.73195
2019,7,23,29.03,10.02,0
2019,7,24,26.00,7.74,0
2019,7,25,25.65,8.07,0
2019,7,26,26.42,8.78,0
2019,7,27,26.39,8.90,0
2019,7,28,25.54,8.22,0
2019,7,29,24.89,8.25,0
2019,7,30,25.57,9.49,0
2019,7,31,27.58,10.76,0
2019,8,1,28.08,12.42,0
2019,8,2,28.00,9.85,0.30409
2019,8,3,25.40,8.55,0
2019,8,4,25.07,8.13,0
2019,8,5,25.01,6.96,0.32102
2019,8,6,27.01,8.96,0
2019,8,7,27.02,9.34,0
2019,8,8,25.90,7.91,0
2019,8,9,23.33,6.52,0.45193
2019,8,10,23.10,6.49,0
2019,8,11,25.17,7.64,1.13196
2019,8,12,25.75,10.10,0
2019,8,13,26.79,10.54,0.31201
2019,8,14,26.55,9.94,0
2019,8,15,24.47,6.44,0
2019,8,16,23.07,6.00,0
2019,8,17,24.45,7.07,0
2019,8,18,25.48,8.96,0
2019,8,19,25.59,11.13,0
2019,8,20,25.98,10.51,0
2019,8,21,27.27,11.17,0
2019,8,22,27.95,11.92,0
2019,8,23,28.03,11.13,0
2019,8,24,26.94,8.90,0
2019,8,25,24.32,9.02,0
2019,8,26,24.74,8.22,0
2019,8,27,26.22,9.50,0
2019,8,28,26.09,11.22,0
2019,8,29,23.27,7.31,0.8109
2019,8,30,19.98,5.60,1.10397
2019,8,31,20.78,5.55,0
2019,9,1,20.53,9.43,0.73012
2019,9,2,16.28,4.58,0
2019,9,3,15.35,2.06,0
2019,9,4,16.18,1.73,0
2019,9,5,16.49,3.54,0
2019,9,6,14.49,2.01,10.93175
2019,9,7,7.69,-0.09,7.76906
2019,9,8,8.58,-1.19,3.68541
2019,9,9,7.57,-0.70,70.03172
2019,9,10,8.41,1.17,4.41558
2019,9,11,8.48,2.47,3.1903
2019,9,12,8.50,0.47,9.01294
2019,9,13,13.45,0.76,0
2019,9,14,15.26,3.86,0
2019,9,15,20.20,5.20,0
2019,9,16,20.88,7.56,0
2019,9,17,21.38,6.82,7.63547
2019,9,18,8.51,1.24,2.42653
2019,9,19,14.85,-0.14,0
2019,9,20,21.88,4.03,0
2019,9,21,23.57,8.95,0
2019,9,22,23.80,9.80,0
2019,9,23,24.42,9.93,0
2019,9,24,24.93,10.33,0
2019,9,25,24.57,6.99,0
2019,9,26,24.39,11.62,0
2019,9,27,20.40,6.08,0
2019,9,28,13.50,5.46,0.61852
2019,9,29,8.92,3.81,4.38777
2019,9,30,7.47,1.74,45.18593
2019,10,1,6.38,-0.30,9.22513
2019,10,2,8.10,0.67,0.99036
2019,10,3,9.73,1.56,0
2019,10,4,16.90,5.34,0
2019,10,5,16.22,7.47,0.65708
2019,10,6,13.56,4.72,9.07623
2019,10,7,7.40,3.39,20.76264
2019,10,8,9.83,5.17,5.4005
2019,10,9,3.96,-0.37,16.42546
2019,10,10,7.57,1.71,1.5494
2019,10,11,11.60,0.24,0
2019,10,12,17.01,5.27,0
2019,10,13,13.97,-0.98,0
2019,10,14,7.08,-3.40,0.85579
2019,10,15,6.20,-3.14,0
2019,10,16,12.00,0.38,0
2019,10,17,12.72,0.43,0.4896
2019,10,18,12.56,1.80,0.96192
2019,10,19,8.38,1.64,0
2019,10,20,8.02,-0.66,0
2019,10,21,7.88,1.35,2.29665
2019,10,22,6.75,0.64,3.02445
2019,10,23,5.55,-0.21,1.37171
2019,10,24,5.44,-4.64,0.9453
2019,10,25,4.72,-2.39,0.85916
2019,10,26,5.55,-6.13,0
2019,10,27,5.25,-1.67,2.11463
2019,10,28,4.36,-2.00,0.28279
2019,10,29,3.97,-5.41,0
2019,10,30,4.01,-5.02,0
2019,10,31,3.18,-3.72,0
2019,11,1,1.25,-4.07,13.64733
2019,11,2,2.36,-4.43,7.50449
2019,11,3,-2.38,-6.37,0.7926
2019,11,4,-0.09,-7.19,28.46349
2019,11,5,0.79,-4.44,37.49409
2019,11,6,0.70,-7.60,0.44099
2019,11,7,0.40,-4.08,5.13867
2019,11,8,-1.66,-6.22,4.13494
2019,11,9,-1.89,-10.25,0.55746
2019,11,10,-7.88,-13.49,0
2019,11,11,-4.43,-12.07,0
2019,11,12,-2.95,-10.93,0
2019,11,13,-1.69,-10.87,0
2019,11,14,0.26,-10.70,0
2019,11,15,-0.23,-11.71,1.53907
2019,11,16,-1.94,-7.71,5.89609
2019,11,17,-4.04,-11.04,0.51861
2019,11,18,-6.25,-12.20,1.53622
2019,11,19,-4.59,-16.77,0.30097
2019,11,20,-3.80,-12.20,0
2019,11,21,-0.67,-6.60,3.50498
2019,11,22,1.59,-3.60,0.94157
2019,11,23,3.47,-5.23,0
2019,11,24,1.87,-5.08,1.15851
2019,11,25,0.64,-3.48,5.9292
2019,11,26,2.08,-3.46,26.65729
2019,11,27,2.09,-6.49,18.4754
2019,11,28,-3.16,-13.08,0
2019,11,29,-2.95,-9.61,0
2019,11,30,-3.96,-13.22,0
2019,12,1,-4.02,-10.36,0
2019,12,2,-2.91,-8.04,2.27552
2019,12,3,-3.64,-10.16,9.30308
2019,12,4,-3.47,-7.51,23.2038
2019,12,5,-2.36,-6.46,23.14641
2019,12,6,-2.84,-8.58,3.93473
2019,12,7,-3.62,-8.78,5.59121
2019,12,8,-3.36,-6.74,52.95235
2019,12,9,-0.28,-7.41,54.49981
2019,12,10,-2.07,-6.45,89.23077
2019,12,11,0.18,-10.55,1.01599
2019,12,12,-4.74,-10.91,1.6943
2019,12,13,-6.91,-14.56,0
2019,12,14,-3.21,-11.25,0
2019,12,15,-3.42,-9.95,13.87778
2019,12,16,0.22,-8.93,1.16087
2019,12,17,-1.18,-4.71,31.65069
2019,12,18,-0.87,-7.35,1.21739
2019,12,19,-3.50,-6.88,49.16944
2019,12,20,-0.88,-9.50,6.78914
2019,12,21,-5.48,-10.13,2.77304
2019,12,22,-6.42,-20.13,0
2019,12,23,-5.67,-15.39,0.83826
2019,12,24,-3.44,-9.85,2.19693
2019,12,25,-3.36,-12.53,0
2019,12,26,-6.39,-10.67,0
2019,12,27,-6.90,-14.55,0
2019,12,28,-8.46,-18.24,0
2019,12,29,-8.65,-15.14,0
2019,12,30,-7.65,-16.81,0
2019,12,31,-9.05,-14.87,0
2020,1,1,-5.43,-13.22,4.73031
2020,1,2,-2.32,-9.35,12.55325
2020,1,3,-1.00,-6.74,16.59613
2020,1,4,-1.95,-6.51,14.49454
2020,1,5,0.37,-4.32,22.52522
2020,1,6,-1.61,-9.43,2.61523
2020,1,7,-5.12,-13.26,3.12219
2020,1,8,-6.48,-17.41,0
2020,1,9,-6.37,-17.01,0
2020,1,10,0.63,-13.99,34.31541
2020,1,11,2.21,-2.55,37.30288
2020,1,12,1.07,-2.70,12.56233
2020,1,13,0.32,-2.90,9.42459
2020,1,14,1.98,-4.30,82.55758
2020,1,15,1.84,-2.02,41.63563
2020,1,16,1.27,-5.95,1.7355
2020,1,17,1.25,-6.31,0
2020,1,18,0.88,-4.01,25.06471
2020,1,19,1.41,-5.50,1.70088
2020,1,20,3.54,-5.71,0
2020,1,21,2.66,-3.92,0
2020,1,22,4.03,-1.73,0
2020,1,23,3.04,-3.50,0
2020,1,24,4.49,-2.95,0
2020,1,25,4.24,-2.61,0
2020,1,26,-0.02,-8.10,0.29117
2020,1,27,-3.15,-8.30,13.10391
2020,1,28,-1.54,-6.75,45.58733
2020,1,29,0.96,-3.92,15.44818
2020,1,30,-0.17,-6.38,53.93341
2020,1,31,1.82,-8.24,9.39125
2020,2,1,-1.24,-8.26,3.46075
2020,2,2,-2.02,-8.58,8.78211
2020,2,3,-3.54,-18.42,0.39164
2020,2,4,-8.15,-18.47,0.51634
2020,2,5,-5.89,-17.51,0
2020,2,6,-5.54,-17.41,0
2020,2,7,-4.15,-14.13,0.38387
2020,2,8,-5.83,-13.55,0.39955
2020,2,9,-4.93,-14.35,1.08339
2020,2,10,-4.30,-13.08,0
2020,2,11,-1.34,-9.73,0
2020,2,12,-0.07,-8.20,3.71397
2020,2,13,-1.97,-9.64,3.91288
