"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 10/18/2021

Product: Future Climate Projections (Daily) - MACAv2-METDATA(https://climate.northwestknowledge.net/MACA/) 
"Location (Lat/Lon of 4-km Grid Cell Center): 47.4794 North,-120.9806 East" 
Variable List: 
tasmax: Max Daily Temperature from NorESM1-M (Norway) RCP 4.5 (2006-2099)
tasmin: Min Daily Temperature from NorESM1-M (Norway) RCP 4.5 (2006-2099)
pr: Precipitation from NorESM1-M (Norway) RCP 4.5 (2006-2099)
********************************************************
Year,Month,Day,tasmax-NorESM1-M(degC),tasmin-NorESM1-M(degC),pr-NorESM1-M(mm)
2013,9,23,20.86,4.94,0
2013,9,24,20.23,3.09,0
2013,9,25,15.37,0.60,0
2013,9,26,19.28,5.16,0
2013,9,27,18.83,5.68,0.348
2013,9,28,21.52,4.97,0
2013,9,29,22.19,5.37,0
2013,9,30,23.32,6.36,0
2013,10,1,23.58,6.47,0
2013,10,2,22.74,4.60,0.56584
2013,10,3,19.65,5.03,0
2013,10,4,15.00,2.71,0
2013,10,5,11.79,0.72,0
2013,10,6,10.78,6.38,0
2013,10,7,15.36,6.99,0
2013,10,8,20.54,4.19,0
2013,10,9,20.20,2.79,0
2013,10,10,15.79,4.63,0.81319
2013,10,11,12.38,4.67,0
2013,10,12,18.26,5.84,0
2013,10,13,16.78,3.97,0
2013,10,14,15.28,5.82,0.42432
2013,10,15,12.10,3.12,9.36351
2013,10,16,8.89,-3.87,0
2013,10,17,8.32,2.74,14.41393
2013,10,18,8.42,4.20,3.19051
2013,10,19,8.07,4.23,8.5414
2013,10,20,7.23,0.13,3.07
2013,10,21,2.38,-1.87,2.0923
2013,10,22,1.30,-3.11,2.1804
2013,10,23,1.28,-4.41,1.74266
2013,10,24,2.96,-5.45,0.38583
2013,10,25,2.18,-3.74,9.84526
2013,10,26,6.03,-3.11,1.28758
2013,10,27,6.39,-0.29,2.12731
2013,10,28,5.27,-1.24,3.89224
2013,10,29,7.84,-3.04,0
2013,10,30,4.62,-1.76,18.87126
2013,10,31,4.80,-0.82,17.80802
2013,11,1,0.20,-2.58,8.06373
2013,11,2,2.93,-3.05,71.38093
2013,11,3,1.79,-1.59,35.3653
2013,11,4,1.87,-3.81,17.72603
2013,11,5,-0.23,-6.63,16.87891
2013,11,6,0.75,-2.24,34.35861
2013,11,7,2.88,-3.10,62.14031
2013,11,8,0.36,-4.53,0.88742
2013,11,9,0.25,-2.95,13.11472
2013,11,10,0.12,-2.50,25.23734
2013,11,11,-0.18,-3.10,10.84307
2013,11,12,-0.91,-5.87,7.50375
2013,11,13,1.40,-3.79,31.75456
2013,11,14,0.40,-3.80,16.41757
2013,11,15,-0.59,-6.84,7.41198
2013,11,16,-2.10,-8.23,0
2013,11,17,-2.04,-6.13,0.64118
2013,11,18,-0.28,-6.82,0.92029
2013,11,19,-1.48,-7.52,0.30401
2013,11,20,-1.97,-8.01,0
2013,11,21,-0.92,-5.83,1.11362
2013,11,22,1.52,-2.32,3.19605
2013,11,23,1.06,-3.57,15.51261
2013,11,24,-0.19,-3.14,28.64688
2013,11,25,-0.92,-9.29,8.05264
2013,11,26,-4.17,-11.26,1.81233
2013,11,27,-8.91,-16.55,0.78596
2013,11,28,-7.28,-15.58,0
2013,11,29,-5.23,-13.85,0
2013,11,30,-5.22,-13.21,0
2013,12,1,-3.33,-10.91,0
2013,12,2,-3.03,-10.89,0
2013,12,3,-2.69,-11.92,0
2013,12,4,-2.41,-11.70,0
2013,12,5,-4.30,-11.86,0.28641
2013,12,6,-8.96,-16.52,0.5435
2013,12,7,-3.56,-12.30,2.89424
2013,12,8,-4.27,-10.73,1.42917
2013,12,9,-4.23,-8.54,0
2013,12,10,-1.36,-10.03,0
2013,12,11,-1.70,-8.75,0
2013,12,12,-0.37,-6.49,11.33658
2013,12,13,-2.85,-9.58,28.72974
2013,12,14,-2.13,-6.24,36.89073
2013,12,15,-2.11,-6.97,14.52567
2013,12,16,-3.47,-9.14,1.25234
2013,12,17,-3.75,-8.52,2.77971
2013,12,18,-3.31,-7.95,2.22637
2013,12,19,-1.81,-6.99,4.94727
2013,12,20,-4.12,-10.32,8.31228
2013,12,21,-4.13,-9.34,9.71809
2013,12,22,-3.67,-8.44,3.27933
2013,12,23,-1.87,-8.45,4.3887
2013,12,24,-1.98,-10.06,2.04148
2013,12,25,-1.35,-5.74,0.7607
2013,12,26,-1.55,-6.25,0.94412
2013,12,27,-0.10,-5.33,0
2013,12,28,0.47,-8.30,0
2013,12,29,0.17,-9.89,0
2013,12,30,-0.22,-9.58,0.299
2013,12,31,-0.98,-9.30,1.01901
2014,1,1,0.73,-5.27,19.57178
2014,1,2,-0.46,-4.04,33.58797
2014,1,3,-0.81,-7.02,6.63812
2014,1,4,-2.14,-7.86,25.54333
2014,1,5,-4.61,-12.95,3.63468
2014,1,6,-8.84,-15.27,0
2014,1,7,-7.51,-14.33,0
2014,1,8,-5.68,-13.93,0.49964
2014,1,9,-4.56,-12.90,0
2014,1,10,-4.88,-11.04,0
2014,1,11,-3.52,-12.16,0.34801
2014,1,12,-3.54,-9.38,0.44037
2014,1,13,-3.89,-12.26,2.09902
2014,1,14,-5.03,-13.70,0.85866
2014,1,15,-4.56,-11.29,8.09897
2014,1,16,-3.13,-7.59,10.24851
2014,1,17,-1.42,-6.41,17.6894
2014,1,18,-4.51,-12.14,19.77152
2014,1,19,-1.20,-7.95,12.58872
2014,1,20,1.58,-5.15,61.27965
2014,1,21,1.50,-2.09,21.19975
2014,1,22,3.64,-1.32,0
2014,1,23,6.04,-3.89,0
2014,1,24,7.90,-3.82,0
2014,1,25,8.56,-3.59,0
2014,1,26,5.00,-4.25,0
2014,1,27,3.95,-4.11,0
2014,1,28,2.06,-5.52,0.74439
2014,1,29,6.34,-5.25,0
2014,1,30,4.24,-2.82,0
2014,1,31,3.54,-4.15,0.41152
2014,2,1,3.31,-3.52,2.49799
2014,2,2,2.24,-3.33,5.14989
2014,2,3,1.13,-6.07,2.27107
2014,2,4,-0.85,-9.83,1.68956
2014,2,5,-2.24,-9.62,3.76679
2014,2,6,-1.11,-9.35,0
2014,2,7,-0.86,-9.98,0
2014,2,8,-1.18,-7.48,2.82189
2014,2,9,-1.99,-9.20,3.45375
2014,2,10,-1.45,-8.89,1.21073
2014,2,11,-2.24,-10.02,0.52995
2014,2,12,-0.85,-8.89,2.1894
2014,2,13,-0.58,-9.79,0
2014,2,14,0.75,-10.20,0
2014,2,15,2.68,-6.36,5.64128
2014,2,16,1.95,-6.83,1.04476
2014,2,17,2.09,-6.53,1.04562
2014,2,18,1.52,-6.93,0.49778
2014,2,19,0.51,-6.71,0
2014,2,20,0.47,-6.96,0
2014,2,21,1.17,-7.02,0.62484
2014,2,22,0.42,-7.07,0.78594
2014,2,23,-2.73,-9.35,0
2014,2,24,1.58,-7.15,0
2014,2,25,3.83,-5.38,0
2014,2,26,4.79,-5.44,0.69335
2014,2,27,4.43,-5.98,0
2014,2,28,1.58,-6.37,0
2014,3,1,2.45,-6.84,0
2014,3,2,1.92,-6.06,2.32496
2014,3,3,-2.51,-7.39,0
2014,3,4,-2.46,-7.74,0
2014,3,5,0.55,-6.84,0.80996
2014,3,6,1.30,-4.38,0.7322
2014,3,7,-0.71,-7.94,30.47979
2014,3,8,2.07,-6.75,6.66469
2014,3,9,0.65,-7.05,29.67027
2014,3,10,5.33,-1.68,14.07815
2014,3,11,4.98,-2.17,6.17817
2014,3,12,7.07,-1.36,8.92112
2014,3,13,5.62,-3.67,9.23221
2014,3,14,5.62,-2.29,9.04464
2014,3,15,5.85,-1.26,3.40197
2014,3,16,6.27,-0.38,0
2014,3,17,5.07,-0.81,5.79365
2014,3,18,7.57,0.52,24.93073
2014,3,19,7.64,1.87,8.03388
2014,3,20,7.29,-3.22,0
2014,3,21,9.36,-2.98,0
2014,3,22,10.50,-1.37,0
2014,3,23,10.11,-0.43,0.76235
2014,3,24,11.00,0.89,9.85555
2014,3,25,7.34,-1.91,0.69005
2014,3,26,7.79,-2.08,3.56889
2014,3,27,6.58,-1.22,2.42081
2014,3,28,5.49,-2.53,3.31727
2014,3,29,4.90,-3.36,16.64034
2014,3,30,4.65,-3.07,14.7754
2014,3,31,2.58,-6.47,2.07499
2014,4,1,2.35,-7.65,1.22461
2014,4,2,4.15,-3.62,2.75997
2014,4,3,9.57,-1.02,0.37209
2014,4,4,16.79,0.05,0
2014,4,5,16.44,1.27,0
2014,4,6,14.04,3.98,1.45381
2014,4,7,7.81,-1.26,35.04701
2014,4,8,7.53,-1.71,7.02121
2014,4,9,5.43,-2.76,0.76524
2014,4,10,4.24,-1.27,1.28952
2014,4,11,3.83,-2.32,4.52747
2014,4,12,4.81,-3.31,2.19481
2014,4,13,4.51,-4.21,1.43874
2014,4,14,3.60,-3.12,8.78561
2014,4,15,4.34,-4.26,10.40552
2014,4,16,5.88,-6.81,0.36213
2014,4,17,7.36,-8.07,0
2014,4,18,8.68,-4.72,0
2014,4,19,8.31,-4.38,0.47248
2014,4,20,7.48,-3.60,8.65405
2014,4,21,4.27,-5.17,2.67079
2014,4,22,7.59,-7.70,0
2014,4,23,11.27,-4.80,0
2014,4,24,12.88,-0.08,0
2014,4,25,13.14,2.36,0.51044
2014,4,26,15.90,3.60,0
2014,4,27,19.01,4.21,0
2014,4,28,20.63,5.23,0
2014,4,29,22.21,5.19,0
2014,4,30,22.32,7.42,0
2014,5,1,20.84,1.40,0
2014,5,2,14.62,1.14,2.95979
2014,5,3,7.45,2.87,18.44924
2014,5,4,4.36,-3.33,9.99271
2014,5,5,2.48,-2.58,7.20787
2014,5,6,4.67,-0.69,4.47983
2014,5,7,8.79,-5.48,0
2014,5,8,9.08,-0.61,5.64612
2014,5,9,7.96,0.97,0.43402
2014,5,10,8.18,-0.38,11.28043
2014,5,11,6.16,-3.49,0.71009
2014,5,12,7.68,-4.37,0
2014,5,13,11.35,1.04,0
2014,5,14,11.62,2.53,0
2014,5,15,14.48,-1.40,0
2014,5,16,14.95,2.79,0
2014,5,17,14.97,3.04,0.97127
2014,5,18,12.84,0.51,2.94977
2014,5,19,9.45,-1.72,0
2014,5,20,11.38,-2.79,0
2014,5,21,11.64,-0.86,0
2014,5,22,12.26,-2.30,0
2014,5,23,13.30,1.02,0.54111
2014,5,24,13.93,0.41,0.90783
2014,5,25,17.50,2.78,0
2014,5,26,18.62,4.13,0
2014,5,27,21.54,2.91,0
2014,5,28,28.76,6.29,0
2014,5,29,29.49,15.01,0
2014,5,30,29.66,14.92,0
2014,5,31,25.68,9.71,0
2014,6,1,22.90,5.93,0
2014,6,2,20.47,5.48,0.35304
2014,6,3,18.71,3.97,0
2014,6,4,16.42,4.48,0
2014,6,5,17.50,4.98,0
2014,6,6,20.72,4.52,0.64459
2014,6,7,19.96,3.68,0
2014,6,8,15.43,0.82,0
2014,6,9,13.83,0.55,2.4063
2014,6,10,12.85,0.32,0.70973
2014,6,11,12.77,-0.28,0.41749
2014,6,12,12.71,-1.85,0
2014,6,13,12.53,-0.24,0
2014,6,14,15.38,-0.68,0
2014,6,15,19.60,2.52,0
2014,6,16,19.68,4.12,1.46951
2014,6,17,15.67,0.30,0
2014,6,18,14.90,-0.45,0
2014,6,19,15.90,0.36,0
2014,6,20,15.15,0.18,1.26057
2014,6,21,10.79,-0.14,4.75058
2014,6,22,10.22,-1.08,2.31282
2014,6,23,11.28,-0.79,1.31264
2014,6,24,14.94,-2.43,0.74852
2014,6,25,16.04,0.92,0
2014,6,26,15.67,1.43,0.87571
2014,6,27,13.46,0.13,0.37574
2014,6,28,13.24,5.31,1.33923
2014,6,29,17.95,4.60,0
2014,6,30,22.54,8.50,0
2014,7,1,24.35,12.25,0
2014,7,2,23.95,9.59,0.33333
2014,7,3,19.35,4.05,0
2014,7,4,19.43,2.44,0
2014,7,5,18.40,1.45,0
2014,7,6,17.99,1.43,0
2014,7,7,21.57,4.12,0
2014,7,8,25.04,8.42,0
2014,7,9,28.04,12.42,0
2014,7,10,26.44,9.01,1.8797
2014,7,11,18.89,4.13,1.86522
2014,7,12,23.33,7.67,0
2014,7,13,22.67,4.86,0
2014,7,14,18.26,3.24,0
2014,7,15,23.47,8.33,0
2014,7,16,26.18,10.29,0
2014,7,17,27.78,10.52,0
2014,7,18,28.98,13.21,0
2014,7,19,28.64,10.57,0
2014,7,20,23.03,5.67,0
2014,7,21,22.02,5.97,0
2014,7,22,20.71,7.36,0
2014,7,23,23.25,9.19,0.44594
2014,7,24,26.14,12.80,1.18136
2014,7,25,27.20,14.17,0.46474
2014,7,26,26.84,12.33,0
2014,7,27,24.09,8.13,0
2014,7,28,21.75,8.80,0
2014,7,29,21.21,9.42,1.43614
2014,7,30,19.57,8.90,0.34987
2014,7,31,23.49,9.11,0.31175
2014,8,1,24.83,11.14,0
2014,8,2,24.58,9.44,0
2014,8,3,24.33,8.30,0
2014,8,4,24.75,9.01,0
2014,8,5,23.95,11.17,0
2014,8,6,21.96,7.42,0
2014,8,7,19.99,5.74,0
2014,8,8,18.18,6.41,0
2014,8,9,20.24,7.48,0
2014,8,10,24.34,9.06,0
2014,8,11,26.30,12.90,1.38437
2014,8,12,25.17,10.63,2.07576
2014,8,13,25.86,10.81,0
2014,8,14,23.64,8.64,0
2014,8,15,19.96,3.99,0.28242
2014,8,16,19.83,5.60,1.12247
2014,8,17,19.19,5.81,0
2014,8,18,17.42,5.03,2.12122
2014,8,19,15.34,-1.03,0
2014,8,20,18.84,1.72,0
2014,8,21,22.35,5.20,0
2014,8,22,22.84,7.88,0
2014,8,23,23.60,10.79,0
2014,8,24,23.51,9.42,0
2014,8,25,22.16,7.34,0
2014,8,26,19.63,5.55,0
2014,8,27,15.69,9.73,3.61247
2014,8,28,11.90,-0.85,1.9694
2014,8,29,10.70,0.81,1.09255
2014,8,30,10.65,0.61,1.05026
2014,8,31,11.56,-2.86,0
2014,9,1,12.36,-1.88,0
2014,9,2,13.11,-0.37,0
2014,9,3,12.97,1.60,1.19468
2014,9,4,12.11,4.92,2.78027
2014,9,5,13.47,3.94,0
2014,9,6,18.84,6.75,0
2014,9,7,24.89,9.82,0
2014,9,8,24.75,5.40,1.02045
2014,9,9,16.20,2.21,0.57612
2014,9,10,14.54,3.02,0
2014,9,11,14.57,3.68,0
2014,9,12,14.44,5.41,1.78437
2014,9,13,12.15,3.32,3.63439
2014,9,14,13.08,-0.59,0
2014,9,15,15.44,1.07,0
2014,9,16,17.64,1.80,0
2014,9,17,17.26,0.62,0
2014,9,18,16.17,0.17,0
2014,9,19,14.49,0.35,0
2014,9,20,15.42,1.22,0
2014,9,21,19.82,2.64,0
2014,9,22,21.84,5.56,0
2014,9,23,21.81,3.85,0
2014,9,24,21.37,4.74,0
2014,9,25,21.79,5.23,0
2014,9,26,19.46,3.74,0
2014,9,27,14.11,-1.34,0
2014,9,28,13.45,3.27,0
2014,9,29,10.43,5.33,9.21928
2014,9,30,12.35,8.06,19.58259
2014,10,1,6.18,-2.06,24.06743
2014,10,2,3.18,1.11,3.53735
2014,10,3,2.57,0.24,2.978
2014,10,4,4.74,-2.32,0
2014,10,5,4.73,-3.91,0.75647
2014,10,6,4.38,0.40,1.85418
2014,10,7,9.55,2.10,0
2014,10,8,10.56,-1.40,0
2014,10,9,14.67,1.20,0
2014,10,10,19.13,4.15,0
2014,10,11,21.44,4.22,0
2014,10,12,20.78,4.52,0
2014,10,13,14.37,4.44,0
2014,10,14,9.85,2.36,9.8827
2014,10,15,9.67,4.87,5.32962
2014,10,16,10.86,3.98,26.93663
2014,10,17,9.67,2.85,3.11798
2014,10,18,10.65,1.30,0
2014,10,19,10.23,3.37,0
2014,10,20,10.65,-1.50,0
2014,10,21,12.84,-0.05,0
2014,10,22,14.47,1.65,0
2014,10,23,15.15,2.54,0
2014,10,24,14.09,4.07,0
2014,10,25,13.93,4.28,0
2014,10,26,13.33,2.81,0
2014,10,27,10.96,0.82,0
2014,10,28,8.73,-1.15,0
2014,10,29,7.59,1.06,1.00376
2014,10,30,10.15,1.53,0
2014,10,31,12.62,0.38,0
2014,11,1,9.94,-0.12,0
2014,11,2,8.48,0.20,0
2014,11,3,6.35,1.37,5.53418
2014,11,4,3.82,-3.48,1.25917
2014,11,5,1.83,-6.25,0.3422
2014,11,6,1.68,-6.14,0
2014,11,7,-0.53,-7.11,0
2014,11,8,0.45,-7.61,0
2014,11,9,1.97,-7.38,0
2014,11,10,3.26,-6.80,0
2014,11,11,3.85,-5.68,0
2014,11,12,4.01,-6.66,0
2014,11,13,-0.28,-8.27,0
2014,11,14,-2.47,-9.22,2.0613
2014,11,15,-8.11,-11.66,0
2014,11,16,-6.92,-11.44,0
2014,11,17,-3.88,-10.79,0
2014,11,18,-3.60,-9.44,2.88499
2014,11,19,-3.36,-8.52,0.32884
2014,11,20,-5.60,-9.29,1.15585
2014,11,21,-6.77,-17.35,1.18453
2014,11,22,-5.45,-15.58,0
2014,11,23,-3.64,-11.01,0
2014,11,24,-1.81,-8.04,10.50582
2014,11,25,-2.32,-7.29,4.05303
2014,11,26,-1.87,-5.99,7.52655
2014,11,27,-3.28,-7.85,1.16828
2014,11,28,-3.23,-8.90,3.35747
2014,11,29,-2.03,-9.54,9.17653
2014,11,30,0.80,-4.57,11.04784
2014,12,1,0.52,-3.65,5.28107
2014,12,2,0.27,-4.75,1.63234
2014,12,3,1.15,-3.07,4.89134
2014,12,4,1.16,-2.92,4.08653
2014,12,5,-0.29,-5.14,2.45016
2014,12,6,1.38,-2.84,5.82123
2014,12,7,1.30,-1.72,2.47799
2014,12,8,3.66,-3.49,0.36472
2014,12,9,2.98,-5.53,0
2014,12,10,2.95,-4.88,0.84215
2014,12,11,6.08,-6.21,4.08625
2014,12,12,3.25,-3.86,3.25481
2014,12,13,1.11,-4.32,11.88749
2014,12,14,1.60,-1.01,14.4954
2014,12,15,4.48,-2.04,0.39997
2014,12,16,1.32,-7.38,1.44163
2014,12,17,-0.84,-9.82,0
2014,12,18,-0.42,-9.61,0.96627
2014,12,19,-0.26,-6.46,2.23843
2014,12,20,-1.08,-5.61,5.14543
2014,12,21,-2.45,-10.40,0.3417
2014,12,22,-2.71,-9.22,15.97851
2014,12,23,-0.93,-7.69,22.36805
2014,12,24,-0.79,-5.25,8.06155
2014,12,25,1.07,-6.24,57.14978
2014,12,26,0.64,-5.01,16.02294
2014,12,27,-1.65,-7.57,8.03426
2014,12,28,-1.92,-10.81,6.31521
2014,12,29,-1.35,-5.93,7.5039
2014,12,30,0.94,-2.16,2.8561
2014,12,31,1.14,-3.32,3.60792
2015,1,1,-0.00,-4.92,0
2015,1,2,-0.80,-6.31,0
2015,1,3,0.13,-6.41,0
2015,1,4,0.04,-7.70,0.3642
2015,1,5,-1.89,-7.93,3.63655
2015,1,6,-1.11,-8.42,21.6423
2015,1,7,0.79,-5.12,20.33836
2015,1,8,-5.02,-11.67,0
2015,1,9,-9.01,-14.72,0
2015,1,10,-6.89,-12.48,3.10992
2015,1,11,-2.10,-8.59,3.73893
2015,1,12,-1.62,-5.13,15.50935
2015,1,13,-1.35,-7.78,8.08675
2015,1,14,-3.56,-11.06,0.87358
2015,1,15,-1.79,-9.20,17.90236
2015,1,16,-0.32,-6.49,0
2015,1,17,-0.01,-6.15,0
2015,1,18,-0.20,-6.20,0
2015,1,19,-1.26,-7.65,6.48873
2015,1,20,-3.42,-7.43,12.73472
2015,1,21,0.06,-5.05,10.42963
2015,1,22,-0.64,-6.53,7.09161
2015,1,23,-2.13,-8.39,0.40796
2015,1,24,-1.40,-7.19,6.10542
2015,1,25,-1.58,-8.81,18.23386
2015,1,26,-1.77,-7.44,6.1049
2015,1,27,0.75,-4.92,2.41346
2015,1,28,0.00,-6.63,31.37572
2015,1,29,-1.19,-5.51,14.05498
2015,1,30,1.34,-4.51,70.17784
2015,1,31,1.94,-3.21,32.9747
2015,2,1,1.42,-3.33,6.70908
2015,2,2,3.01,-2.81,1.2083
2015,2,3,2.34,-3.75,2.56479
2015,2,4,0.52,-6.63,0.85872
2015,2,5,-0.38,-7.48,0
2015,2,6,-0.49,-9.37,0
2015,2,7,-1.40,-10.01,0
2015,2,8,-1.59,-10.21,0
2015,2,9,-0.89,-8.75,2.47805
2015,2,10,-0.96,-9.75,0
2015,2,11,-6.46,-13.67,0
2015,2,12,-6.45,-14.75,0
2015,2,13,-8.82,-16.48,1.05077
2015,2,14,-9.06,-15.74,2.84328
2015,2,15,-5.46,-14.45,0
2015,2,16,-0.06,-9.51,2.22527
2015,2,17,-1.56,-8.85,31.17091
2015,2,18,1.10,-8.68,69.49832
2015,2,19,2.25,-7.14,32.5278
2015,2,20,0.43,-4.41,14.79071
2015,2,21,0.14,-7.52,55.5479
2015,2,22,1.92,-7.34,1.57911
2015,2,23,2.22,-5.43,1.55179
2015,2,24,1.57,-6.54,42.77096
2015,2,25,3.54,-3.45,44.03136
2015,2,26,2.70,-3.41,27.96967
2015,2,27,3.71,-4.41,7.07092
2015,2,28,3.75,-6.10,2.56772
2015,3,1,3.05,-5.46,0.64771
2015,3,2,2.58,-6.07,0
2015,3,3,3.31,-6.32,0.34314
2015,3,4,3.04,-6.37,1.4282
2015,3,5,3.82,-6.05,1.58188
2015,3,6,3.62,-6.35,0
2015,3,7,6.45,-5.80,0
2015,3,8,6.60,-5.65,0
2015,3,9,5.99,-3.58,6.02076
2015,3,10,7.28,-0.33,6.13126
2015,3,11,5.24,-3.51,35.25188
2015,3,12,5.46,0.11,6.82978
2015,3,13,3.46,-3.17,12.57598
2015,3,14,7.29,-1.06,33.75988
2015,3,15,7.60,-4.27,23.52787
2015,3,16,7.27,0.99,40.23884
2015,3,17,5.99,-4.35,2.78898
2015,3,18,5.79,-2.89,11.65969
2015,3,19,4.83,-6.24,1.99662
2015,3,20,3.97,-3.15,24.40975
2015,3,21,6.17,-3.29,9.86564
2015,3,22,5.68,-2.73,9.84743
2015,3,23,5.33,-6.59,0.55574
2015,3,24,6.67,-6.41,0.29674
2015,3,25,8.66,-3.76,0
2015,3,26,8.36,-4.01,0.3016
2015,3,27,4.41,-4.93,2.42206
2015,3,28,6.49,-5.65,0
2015,3,29,8.97,-4.20,0
2015,3,30,8.55,-2.68,0.75509
2015,3,31,7.08,-4.47,0.3233
2015,4,1,8.96,-6.86,0
2015,4,2,10.14,-4.58,0
2015,4,3,10.12,-5.35,0.31073
2015,4,4,11.52,-4.69,0
2015,4,5,12.33,-3.63,0
2015,4,6,12.34,-0.64,3.22689
2015,4,7,12.59,-3.00,1.01597
2015,4,8,14.95,-2.93,0.28063
2015,4,9,13.81,-3.15,2.18142
2015,4,10,13.26,-2.99,1.22674
2015,4,11,12.25,-4.84,0
2015,4,12,11.11,-5.22,0.30124
2015,4,13,8.15,0.18,2.21344
2015,4,14,5.59,-6.63,0.52403
2015,4,15,8.84,-7.54,0
2015,4,16,9.63,1.05,0
2015,4,17,14.11,3.77,0.60868
2015,4,18,13.50,5.16,3.00454
2015,4,19,11.22,1.81,0.50196
2015,4,20,14.00,1.05,19.14454
2015,4,21,8.15,1.27,8.08082
2015,4,22,7.79,-2.75,0.67003
2015,4,23,5.37,-4.72,1.05265
2015,4,24,4.08,-6.38,8.38154
2015,4,25,4.94,-1.44,5.83789
2015,4,26,7.94,-5.71,0
2015,4,27,8.56,-5.61,0
2015,4,28,10.35,-0.06,0
2015,4,29,9.34,-3.27,2.08732
2015,4,30,9.67,-1.46,0
2015,5,1,10.88,-1.32,0
2015,5,2,10.42,-0.87,0.74097
2015,5,3,9.28,-3.68,0
2015,5,4,5.63,-5.53,0.8303
2015,5,5,3.06,-3.87,0
2015,5,6,3.03,-5.53,7.36046
2015,5,7,3.72,-4.83,9.70456
2015,5,8,3.44,-5.36,2.32617
2015,5,9,4.63,-0.61,3.14852
2015,5,10,4.65,-0.53,4.63237
2015,5,11,8.41,-6.03,0
2015,5,12,13.39,-2.24,0
2015,5,13,13.65,4.64,1.71659
2015,5,14,12.45,1.00,0.55268
2015,5,15,13.06,1.27,4.65168
2015,5,16,12.69,1.51,11.74796
2015,5,17,11.18,-1.11,18.53609
2015,5,18,8.76,0.51,18.23086
2015,5,19,8.04,-0.36,3.70111
2015,5,20,11.87,-0.16,0
2015,5,21,12.41,0.81,0.5724
2015,5,22,15.15,0.95,1.31829
2015,5,23,17.87,4.33,0.45678
2015,5,24,19.08,8.58,0
2015,5,25,18.37,8.75,0
2015,5,26,18.68,10.19,0
2015,5,27,20.25,7.21,2.13465
2015,5,28,22.26,5.30,2.09439
2015,5,29,23.08,6.07,0
2015,5,30,20.64,10.17,6.87362
2015,5,31,10.31,3.30,8.55382
2015,6,1,10.22,1.99,8.46011
2015,6,2,11.94,5.74,3.29545
2015,6,3,11.26,5.92,8.5282
2015,6,4,10.75,5.46,4.96066
2015,6,5,9.38,2.78,2.40485
2015,6,6,9.23,1.01,1.16726
2015,6,7,9.40,0.73,0.83635
2015,6,8,9.79,1.70,1.26058
2015,6,9,10.62,2.37,1.59658
2015,6,10,12.36,-0.65,0.48098
2015,6,11,16.58,1.64,0
2015,6,12,20.19,5.09,0
2015,6,13,21.71,11.19,0
2015,6,14,22.35,7.55,0
2015,6,15,21.15,7.11,0
2015,6,16,16.86,6.28,0
2015,6,17,14.60,0.16,0
2015,6,18,20.24,2.54,0.95837
2015,6,19,24.01,7.58,0
2015,6,20,22.76,6.44,0
2015,6,21,25.40,7.55,0
2015,6,22,24.99,10.47,0
2015,6,23,24.63,8.26,0
2015,6,24,26.55,8.77,0
2015,6,25,27.94,11.04,0
2015,6,26,27.17,10.98,0.76765
2015,6,27,24.19,9.39,0
2015,6,28,22.89,10.01,0
2015,6,29,22.28,12.04,2.93776
2015,6,30,20.57,9.15,0
2015,7,1,25.28,11.99,4.78924
2015,7,2,21.97,10.91,0.85886
2015,7,3,22.31,8.23,0
2015,7,4,18.89,2.83,0
2015,7,5,25.51,7.64,0
2015,7,6,31.05,12.98,0
2015,7,7,32.51,14.91,0
2015,7,8,31.27,10.85,0
2015,7,9,22.95,6.23,0
2015,7,10,15.62,0.21,0.31881
2015,7,11,18.37,3.28,0
2015,7,12,22.24,7.24,0
2015,7,13,25.50,11.29,0
2015,7,14,29.40,14.34,0
2015,7,15,30.20,15.08,0
2015,7,16,27.24,9.23,0
2015,7,17,23.47,4.08,0
2015,7,18,24.63,6.96,0
2015,7,19,26.30,10.43,0
2015,7,20,25.81,9.12,0
2015,7,21,25.60,9.80,0
2015,7,22,25.35,9.04,0
2015,7,23,26.37,10.28,0
2015,7,24,30.36,12.62,0
2015,7,25,30.80,13.41,0
2015,7,26,29.80,10.04,0
2015,7,27,23.99,8.13,0
2015,7,28,24.43,8.89,0
2015,7,29,26.36,9.84,0
2015,7,30,25.53,11.28,0.59045
2015,7,31,24.59,12.20,0.85528
2015,8,1,19.88,10.79,0.61456
2015,8,2,17.29,14.42,1.93025
2015,8,3,20.68,13.75,0.41014
2015,8,4,25.21,12.55,2.273
2015,8,5,24.86,11.88,0
2015,8,6,23.41,6.60,0
2015,8,7,23.41,7.70,0
2015,8,8,22.41,7.83,0
2015,8,9,21.72,6.08,0
2015,8,10,21.52,6.99,0
2015,8,11,15.18,5.16,13.11402
2015,8,12,13.77,10.82,12.77389
2015,8,13,11.85,10.21,11.21939
2015,8,14,12.34,10.12,5.68804
2015,8,15,14.38,12.40,2.00133
2015,8,16,21.53,8.97,0.33308
2015,8,17,22.11,11.53,1.5888
2015,8,18,20.36,9.95,0
2015,8,19,18.01,7.31,0
2015,8,20,17.31,4.59,0
2015,8,21,17.79,2.07,0.50305
2015,8,22,19.72,3.27,1.12682
2015,8,23,19.17,4.13,0
2015,8,24,16.29,7.08,2.72064
2015,8,25,14.38,10.62,1.27409
