"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 10/18/2021

Product: Future Climate Projections (Daily) - MACAv2-METDATA(https://climate.northwestknowledge.net/MACA/) 
"Location (Lat/Lon of 4-km Grid Cell Center): 47.4794 North,-120.9806 East" 
Variable List: 
tasmax: Max Daily Temperature from GFDL-ESM2M (USA) RCP 4.5 (2006-2099)
tasmin: Min Daily Temperature from GFDL-ESM2M (USA) RCP 4.5 (2006-2099)
pr: Precipitation from GFDL-ESM2M (USA) RCP 4.5 (2006-2099)
********************************************************
Year,Month,Day,tasmax-GFDL-ESM2M(degC),tasmin-GFDL-ESM2M(degC),pr-GFDL-ESM2M(mm)
2062,5,18,9.31,-2.77,9.16517
2062,5,19,4.97,-1.45,6.17146
2062,5,20,8.27,-2.68,0
2062,5,21,10.22,-4.68,2.16661
2062,5,22,14.13,3.48,0
2062,5,23,11.19,2.62,3.1297
2062,5,24,18.62,5.57,0.8746
2062,5,25,19.52,6.05,4.98971
2062,5,26,13.96,4.68,2.89534
2062,5,27,14.00,3.24,3.07941
2062,5,28,10.29,0.51,0
2062,5,29,12.40,-3.58,0
2062,5,30,15.06,0.02,0
2062,5,31,13.79,3.70,0.48917
2062,6,1,9.63,-2.45,0.41367
2062,6,2,13.16,-2.05,0.29134
2062,6,3,15.68,2.93,0.28699
2062,6,4,16.74,3.37,0
2062,6,5,16.72,5.52,0
2062,6,6,15.98,3.30,1.46045
2062,6,7,12.50,0.22,0
2062,6,8,14.98,-1.17,0
2062,6,9,17.88,5.09,0
2062,6,10,17.59,2.04,1.84459
2062,6,11,13.78,-1.11,1.79078
2062,6,12,17.08,1.64,0.40421
2062,6,13,18.88,5.07,1.43821
2062,6,14,12.78,3.85,14.25333
2062,6,15,12.63,2.21,6.84474
2062,6,16,15.24,1.34,1.0253
2062,6,17,19.04,5.73,7.75094
2062,6,18,15.21,5.02,7.24306
2062,6,19,15.24,5.13,1.132
2062,6,20,16.59,6.00,5.69563
2062,6,21,15.51,4.26,6.83563
2062,6,22,14.26,2.11,0
2062,6,23,18.12,5.95,5.37177
2062,6,24,16.09,5.72,7.39128
2062,6,25,15.12,5.32,4.75843
2062,6,26,19.55,5.89,2.88916
2062,6,27,19.29,6.93,2.30378
2062,6,28,17.55,4.50,1.14866
2062,6,29,19.64,4.80,0
2062,6,30,21.10,4.72,0
2062,7,1,21.30,7.21,0
2062,7,2,23.23,8.36,0
2062,7,3,23.03,9.94,1.59969
2062,7,4,20.80,4.97,0
2062,7,5,21.19,7.93,0
2062,7,6,21.26,7.64,0
2062,7,7,24.75,9.73,0
2062,7,8,24.88,11.41,0
2062,7,9,23.73,9.35,0
2062,7,10,23.01,9.55,0
2062,7,11,23.53,8.42,0
2062,7,12,24.12,10.23,1.26206
2062,7,13,17.82,8.77,8.43687
2062,7,14,20.76,8.07,1.56269
2062,7,15,18.58,6.60,0
2062,7,16,17.47,3.53,0
2062,7,17,17.36,3.85,0
2062,7,18,20.80,4.05,0
2062,7,19,22.19,6.76,0
2062,7,20,22.83,7.77,2.66147
2062,7,21,22.75,7.74,1.00382
2062,7,22,23.12,7.97,0.88224
2062,7,23,24.71,9.34,0
2062,7,24,25.82,10.52,0
2062,7,25,25.84,11.23,0
2062,7,26,23.68,9.70,0
2062,7,27,22.83,6.56,0
2062,7,28,24.72,7.53,0
2062,7,29,24.40,11.57,0.31561
2062,7,30,23.13,9.53,0
2062,7,31,24.03,9.17,0
2062,8,1,24.60,10.00,0
2062,8,2,25.26,9.35,0
2062,8,3,25.42,10.70,0
2062,8,4,25.31,9.48,0
2062,8,5,24.51,7.24,0
2062,8,6,21.01,3.76,0.30365
2062,8,7,22.34,4.53,0
2062,8,8,23.49,6.00,0
2062,8,9,23.79,6.53,0.53434
2062,8,10,24.63,6.92,0
2062,8,11,25.17,10.28,0
2062,8,12,25.07,9.99,0
2062,8,13,21.31,6.92,0
2062,8,14,22.15,5.25,0
2062,8,15,24.06,6.89,0.30467
2062,8,16,23.86,8.03,0
2062,8,17,20.18,3.31,0
2062,8,18,20.82,4.22,0
2062,8,19,23.65,5.48,0
2062,8,20,26.80,8.99,0
2062,8,21,26.73,8.14,0
2062,8,22,25.04,6.22,0
2062,8,23,22.81,4.13,0
2062,8,24,26.83,7.99,0
2062,8,25,27.42,14.18,0
2062,8,26,26.41,12.40,0
2062,8,27,24.97,7.62,0.30371
2062,8,28,25.10,4.27,0
2062,8,29,23.12,6.99,0
2062,8,30,22.15,9.08,0.65758
2062,8,31,11.33,4.04,15.49719
2062,9,1,16.95,2.95,0
2062,9,2,19.33,4.22,0
2062,9,3,20.30,5.91,0
2062,9,4,20.21,5.23,0
2062,9,5,18.93,8.46,9.71538
2062,9,6,11.24,3.51,17.39612
2062,9,7,12.37,3.45,14.12741
2062,9,8,12.57,3.03,2.99384
2062,9,9,18.13,7.61,0
2062,9,10,18.01,5.02,0
2062,9,11,20.95,2.27,0
2062,9,12,24.49,8.74,0
2062,9,13,26.33,8.76,0
2062,9,14,25.14,7.89,0.52562
2062,9,15,23.67,7.90,0
2062,9,16,23.60,9.11,0
2062,9,17,23.95,9.24,4.40782
2062,9,18,14.57,3.03,0
2062,9,19,17.19,8.13,0
2062,9,20,17.56,9.17,0
2062,9,21,14.48,5.74,0
2062,9,22,12.86,0.97,0.70987
2062,9,23,14.45,4.67,6.43326
2062,9,24,13.05,4.60,0.97199
2062,9,25,10.90,0.79,0
2062,9,26,15.70,1.13,0
2062,9,27,16.22,6.51,0
2062,9,28,12.80,0.00,0
2062,9,29,15.37,0.56,0
2062,9,30,20.81,4.74,0
2062,10,1,21.15,7.06,0
2062,10,2,18.00,4.53,0
2062,10,3,9.59,-2.07,0
2062,10,4,12.14,-2.91,0
2062,10,5,11.65,3.90,1.94159
2062,10,6,7.28,-1.60,0
2062,10,7,14.64,-1.19,0
2062,10,8,15.92,3.33,0
2062,10,9,15.74,5.61,1.93717
2062,10,10,7.02,1.97,48.49506
2062,10,11,4.07,-0.84,10.88957
2062,10,12,0.09,-5.17,7.00872
2062,10,13,2.40,-1.76,2.84964
2062,10,14,3.45,-3.32,1.56048
2062,10,15,3.30,-4.12,2.12383
2062,10,16,6.09,-0.27,0.56024
2062,10,17,7.82,-3.39,0
2062,10,18,9.02,1.24,0
2062,10,19,9.02,1.40,0
2062,10,20,7.53,-3.70,0
2062,10,21,6.82,-3.91,0
2062,10,22,12.29,-2.14,0
2062,10,23,12.05,0.76,0
2062,10,24,8.70,3.88,0.38534
2062,10,25,8.03,0.53,0
2062,10,26,8.74,-1.50,0
2062,10,27,10.18,1.86,0
2062,10,28,8.26,-1.68,0.294
2062,10,29,1.50,-6.50,0
2062,10,30,2.55,-6.55,0
2062,10,31,9.18,-0.86,0
2062,11,1,8.27,0.20,1.05002
2062,11,2,5.04,-1.76,0
2062,11,3,3.10,-6.47,0
2062,11,4,3.23,-8.04,0
2062,11,5,0.88,-8.34,0.29884
2062,11,6,2.49,-8.03,0
2062,11,7,3.47,-4.86,0
2062,11,8,4.49,-1.22,1.57538
2062,11,9,4.88,0.23,102.77728
2062,11,10,4.08,-0.64,66.99959
2062,11,11,3.87,-1.75,32.84576
2062,11,12,-0.18,-2.12,23.97024
2062,11,13,1.66,-4.09,6.60552
2062,11,14,-1.60,-6.19,6.33103
2062,11,15,-2.77,-7.12,2.72175
2062,11,16,-2.75,-10.69,0.39707
2062,11,17,-3.97,-11.97,0
2062,11,18,-2.10,-8.74,14.57183
2062,11,19,-1.15,-5.91,3.64462
2062,11,20,-2.95,-6.70,12.98638
2062,11,21,-1.81,-7.57,11.52155
2062,11,22,-3.63,-11.86,4.18935
2062,11,23,-4.72,-12.04,4.72724
2062,11,24,-3.30,-8.92,14.57576
2062,11,25,-1.55,-5.49,11.7119
2062,11,26,-1.80,-9.09,9.02192
2062,11,27,-3.13,-7.20,8.28946
2062,11,28,-1.24,-4.50,4.14364
2062,11,29,0.52,-6.16,33.92033
2062,11,30,-3.09,-7.20,25.07795
2062,12,1,-3.26,-11.09,12.25513
2062,12,2,-2.52,-12.29,1.08913
2062,12,3,-5.92,-7.65,25.48902
2062,12,4,-3.32,-10.28,23.37393
2062,12,5,-1.30,-10.10,4.23341
2062,12,6,-0.96,-8.65,52.97506
2062,12,7,-1.34,-8.75,2.90792
2062,12,8,-2.02,-8.16,0.82569
2062,12,9,-2.99,-6.13,11.41135
2062,12,10,-2.74,-11.21,0.73634
2062,12,11,-6.17,-15.26,0
2062,12,12,-3.01,-10.54,0
2062,12,13,0.89,-8.59,1.07942
2062,12,14,1.32,-3.91,0.87696
2062,12,15,0.84,-7.97,0
2062,12,16,1.78,-4.59,55.45934
2062,12,17,2.78,-5.79,15.18096
2062,12,18,-2.20,-5.79,7.33449
2062,12,19,-3.00,-4.73,9.61817
2062,12,20,-2.07,-8.08,3.51163
2062,12,21,-4.30,-12.97,0
2062,12,22,-8.22,-14.93,0.73398
2062,12,23,-8.31,-12.90,0.28787
2062,12,24,-9.53,-17.64,0
2062,12,25,-11.02,-21.36,0
2062,12,26,-19.11,-25.48,0.64918
2062,12,27,-14.55,-25.91,0
2062,12,28,-8.30,-16.34,0
2062,12,29,-5.11,-11.19,0.39615
2062,12,30,-6.32,-13.94,0
2062,12,31,-12.38,-20.95,0
2063,1,1,-6.91,-13.91,0.79376
2063,1,2,-2.36,-12.31,1.20222
2063,1,3,-3.11,-10.04,0.91627
2063,1,4,-1.73,-10.23,29.82713
2063,1,5,1.82,-3.11,27.93884
2063,1,6,-4.85,-14.60,12.90753
2063,1,7,-2.66,-6.27,11.61526
2063,1,8,3.43,-3.50,66.83475
2063,1,9,2.10,-3.51,9.17587
2063,1,10,-0.37,-11.90,0
2063,1,11,-2.37,-10.23,4.71221
2063,1,12,0.51,-5.12,2.90342
2063,1,13,-2.02,-11.35,0
2063,1,14,1.11,-8.79,0
2063,1,15,1.96,-3.09,0
2063,1,16,-0.96,-7.62,21.52792
2063,1,17,2.40,-4.07,10.32788
2063,1,18,2.64,-5.47,50.03899
2063,1,19,1.84,-6.66,7.89826
2063,1,20,-0.62,-8.17,0
2063,1,21,-2.36,-6.32,14.91048
2063,1,22,-0.72,-7.83,0.47149
2063,1,23,-2.92,-10.08,0
2063,1,24,-2.14,-9.01,16.73096
2063,1,25,0.57,-6.37,1.46244
2063,1,26,0.05,-4.87,0.36548
2063,1,27,-0.17,-8.32,0.31164
2063,1,28,0.08,-10.03,0
2063,1,29,0.43,-4.87,3.93605
2063,1,30,-0.77,-4.95,7.2294
2063,1,31,0.55,-5.05,0.69883
2063,2,1,-0.29,-9.78,0
2063,2,2,3.40,-6.70,11.19354
2063,2,3,2.52,-4.06,3.2826
2063,2,4,2.81,-2.36,5.5214
2063,2,5,9.16,-2.33,0
2063,2,6,9.03,-1.17,1.88277
2063,2,7,3.42,-2.33,19.1323
2063,2,8,6.38,-0.96,3.99134
2063,2,9,6.65,-0.14,93.92877
2063,2,10,5.76,-0.26,40.52765
2063,2,11,5.09,-0.41,43.08983
2063,2,12,1.77,-6.86,16.54067
2063,2,13,0.13,-6.05,17.40182
2063,2,14,2.24,-4.11,17.77728
2063,2,15,0.61,-4.44,7.8256
2063,2,16,4.93,-5.64,26.69462
2063,2,17,3.83,-3.20,24.30556
2063,2,18,2.05,-6.27,9.16116
2063,2,19,-0.00,-6.00,9.73292
2063,2,20,-0.07,-5.47,13.59112
2063,2,21,0.47,-3.49,38.14284
2063,2,22,3.53,-3.93,20.37935
2063,2,23,6.82,-2.26,43.44999
2063,2,24,6.49,-0.20,41.70101
2063,2,25,1.38,-5.11,12.91267
2063,2,26,-1.32,-8.51,3.2544
2063,2,27,-1.35,-10.34,29.19749
2063,2,28,4.22,-3.70,43.50861
2063,3,1,5.98,-0.34,29.33508
2063,3,2,5.25,-4.01,3.20647
2063,3,3,4.21,-5.60,0
2063,3,4,8.44,-2.88,4.59187
2063,3,5,5.48,-4.21,12.05389
2063,3,6,3.40,-5.32,1.39159
2063,3,7,2.57,-5.50,2.2132
2063,3,8,2.52,-5.67,0.72444
2063,3,9,2.87,-5.76,0
2063,3,10,8.33,-4.50,0
2063,3,11,7.86,-3.05,0
2063,3,12,2.93,-5.16,3.84657
2063,3,13,1.67,-5.57,18.29365
2063,3,14,4.48,-3.66,4.73474
2063,3,15,4.73,-4.00,9.53001
2063,3,16,3.80,-4.96,1.6227
2063,3,17,4.22,-5.34,2.97042
2063,3,18,4.34,-5.43,7.64412
2063,3,19,0.60,-6.07,8.62727
2063,3,20,2.67,-6.99,19.28992
2063,3,21,7.22,-0.79,69.67315
2063,3,22,5.80,-3.19,34.20828
2063,3,23,0.58,-6.65,17.78087
2063,3,24,3.70,-5.88,5.59403
2063,3,25,4.58,-5.84,0.4795
2063,3,26,3.54,-6.64,11.08841
2063,3,27,5.19,-4.37,6.70449
2063,3,28,3.65,-4.38,31.44645
2063,3,29,7.86,-1.59,13.43701
2063,3,30,6.27,-5.41,3.82638
2063,3,31,7.03,-5.62,0
2063,4,1,7.58,-3.02,44.73209
2063,4,2,6.96,-1.52,8.20349
2063,4,3,6.52,-1.85,17.09052
2063,4,4,7.60,-0.14,14.15919
2063,4,5,7.48,-3.04,1.18357
2063,4,6,12.98,2.46,15.48225
2063,4,7,12.99,-2.25,45.73193
2063,4,8,3.79,-5.66,0.77678
2063,4,9,5.24,-5.14,0
2063,4,10,9.42,-4.57,0
2063,4,11,14.11,-1.38,0
2063,4,12,14.45,4.54,1.52456
2063,4,13,8.75,-1.37,2.94939
2063,4,14,8.19,-5.34,0
2063,4,15,6.52,-5.62,0.86779
2063,4,16,9.03,-5.14,0
2063,4,17,13.73,-1.86,0
2063,4,18,15.99,1.40,0
2063,4,19,15.14,3.50,0
2063,4,20,12.57,3.02,0
2063,4,21,12.42,2.71,0.29087
2063,4,22,7.48,-4.50,0.72966
2063,4,23,8.35,-4.09,0
2063,4,24,9.27,-2.49,0
2063,4,25,10.57,-1.50,0.98221
2063,4,26,9.87,-3.53,3.18471
2063,4,27,6.49,-5.01,8.92055
2063,4,28,8.62,-1.01,18.06473
2063,4,29,7.68,-4.21,0.30444
2063,4,30,8.60,-4.34,1.2856
2063,5,1,6.75,-4.46,0.86101
2063,5,2,8.36,-1.20,0.58076
2063,5,3,8.69,0.83,5.37966
2063,5,4,4.71,-4.60,13.5344
2063,5,5,5.42,-5.82,0
2063,5,6,12.25,-4.28,0
2063,5,7,17.74,1.37,0
2063,5,8,17.96,2.93,0
2063,5,9,16.89,3.72,0
2063,5,10,16.32,-1.59,0
2063,5,11,16.12,3.52,0
2063,5,12,10.77,3.28,7.68772
2063,5,13,7.52,-1.84,9.22321
2063,5,14,8.04,-1.94,3.64862
2063,5,15,11.52,-4.01,0
2063,5,16,15.91,-0.86,0
2063,5,17,16.08,0.37,0
2063,5,18,11.20,-3.84,0
2063,5,19,13.78,-2.01,0
2063,5,20,13.56,-3.05,0
2063,5,21,19.38,0.33,0
2063,5,22,22.70,4.20,0
2063,5,23,22.60,4.72,0
2063,5,24,19.16,4.06,0.98638
2063,5,25,17.41,3.27,0
2063,5,26,12.30,0.79,0
2063,5,27,11.80,-3.21,0
2063,5,28,13.50,-2.58,0
2063,5,29,13.47,2.24,0
2063,5,30,11.25,-3.85,0
2063,5,31,11.46,-3.80,0
2063,6,1,15.92,-0.91,0
2063,6,2,19.47,3.12,0
2063,6,3,20.68,6.27,0
2063,6,4,21.91,7.71,0
2063,6,5,25.29,10.11,0
2063,6,6,26.52,10.51,0
2063,6,7,25.36,7.91,0
2063,6,8,16.39,0.44,0
2063,6,9,15.69,1.35,0
2063,6,10,18.86,4.11,0.40366
2063,6,11,22.05,8.42,0
2063,6,12,22.67,10.04,0
2063,6,13,22.43,9.06,0
2063,6,14,18.76,5.13,0
2063,6,15,17.71,2.21,0
2063,6,16,18.56,2.75,0
2063,6,17,21.68,5.98,0
2063,6,18,24.84,8.18,0
2063,6,19,26.62,10.27,0
2063,6,20,27.26,10.62,0
2063,6,21,23.27,5.41,0
2063,6,22,20.32,5.39,0
2063,6,23,18.57,2.89,0
2063,6,24,16.44,2.06,0
2063,6,25,19.14,1.83,0
2063,6,26,22.02,5.44,0
2063,6,27,24.17,7.54,0
2063,6,28,26.01,10.33,0
2063,6,29,25.65,11.24,0
2063,6,30,24.76,10.11,0
2063,7,1,25.36,10.31,0
2063,7,2,26.36,9.78,0.78308
2063,7,3,26.71,11.79,0
2063,7,4,25.01,4.93,0
2063,7,5,14.54,1.16,0.3482
2063,7,6,18.34,5.21,0
2063,7,7,23.65,3.48,0
2063,7,8,29.83,9.69,0
2063,7,9,29.42,11.05,0
2063,7,10,26.43,7.87,0
2063,7,11,23.91,5.64,0
2063,7,12,23.20,7.35,0
2063,7,13,24.17,7.11,0
2063,7,14,25.27,7.86,0
2063,7,15,26.45,9.83,0
2063,7,16,25.33,9.64,0
2063,7,17,20.50,4.83,0
2063,7,18,17.48,3.68,0
2063,7,19,23.32,4.64,0
2063,7,20,26.90,9.44,0
2063,7,21,27.51,12.03,0
2063,7,22,27.82,12.16,0
2063,7,23,28.48,12.04,0
2063,7,24,29.16,13.03,0
2063,7,25,29.15,12.15,0
2063,7,26,26.97,10.69,0
2063,7,27,21.71,9.84,5.08813
2063,7,28,16.74,8.81,5.83523
2063,7,29,23.29,10.28,0.45747
2063,7,30,25.64,10.23,0
2063,7,31,27.46,12.22,0
2063,8,1,30.89,15.46,0
2063,8,2,30.09,11.52,0
2063,8,3,26.55,11.01,0
2063,8,4,29.59,13.49,0.34674
2063,8,5,32.12,15.79,0
2063,8,6,31.76,16.58,0
2063,8,7,29.20,10.58,0
2063,8,8,23.11,4.81,0
2063,8,9,25.51,6.97,0
2063,8,10,29.66,11.89,0
2063,8,11,31.64,14.81,0
2063,8,12,32.38,16.64,0
2063,8,13,32.05,18.48,0
2063,8,14,30.47,17.33,0
2063,8,15,29.70,17.69,0
2063,8,16,30.57,17.49,0
2063,8,17,31.67,20.10,0
2063,8,18,31.47,18.10,0
2063,8,19,28.71,11.10,0
2063,8,20,20.95,3.98,0
2063,8,21,17.15,2.55,0.73532
2063,8,22,16.89,6.41,0
2063,8,23,20.02,5.75,0
2063,8,24,22.15,6.04,0
2063,8,25,25.67,8.75,0
2063,8,26,29.26,12.54,0
2063,8,27,29.31,11.06,0
2063,8,28,24.53,7.96,0
2063,8,29,21.42,9.99,0
2063,8,30,21.67,5.49,0
2063,8,31,23.46,8.63,0
2063,9,1,22.84,5.74,0
2063,9,2,21.18,5.82,0
2063,9,3,21.75,6.28,0
2063,9,4,21.31,5.98,0
2063,9,5,16.12,4.36,0
2063,9,6,17.80,2.11,0
2063,9,7,21.49,6.99,0
2063,9,8,21.89,6.45,0
2063,9,9,16.26,1.82,0
2063,9,10,15.19,0.58,0
2063,9,11,18.67,1.06,0
2063,9,12,21.16,3.58,0
2063,9,13,25.50,8.00,0
2063,9,14,27.09,11.01,0.29643
2063,9,15,26.39,8.04,0
2063,9,16,14.78,0.87,0
2063,9,17,13.22,-1.25,0
2063,9,18,17.68,3.07,0
2063,9,19,19.48,3.96,0
2063,9,20,20.99,4.52,0
2063,9,21,22.94,5.79,0
2063,9,22,23.21,4.44,0
2063,9,23,16.72,0.23,0
2063,9,24,14.54,-0.17,0
2063,9,25,15.10,0.68,0
2063,9,26,17.23,3.50,0
2063,9,27,22.47,5.62,0
2063,9,28,21.09,5.69,0
2063,9,29,21.19,2.89,0
2063,9,30,21.30,6.85,0
2063,10,1,15.74,4.90,0
2063,10,2,14.96,4.85,0
2063,10,3,21.33,5.68,0
2063,10,4,21.05,10.76,0
2063,10,5,17.56,9.13,0.58085
2063,10,6,14.50,7.11,24.48329
2063,10,7,10.65,3.48,9.43417
2063,10,8,8.55,4.04,6.98426
2063,10,9,8.47,-0.23,0
2063,10,10,10.58,3.80,6.34054
2063,10,11,17.45,4.87,0
2063,10,12,17.43,6.42,0
2063,10,13,15.02,7.40,0
2063,10,14,14.36,6.73,0
2063,10,15,17.10,6.73,0
2063,10,16,16.33,6.82,0.49789
2063,10,17,11.56,3.40,9.03452
2063,10,18,7.91,0.05,1.22689
2063,10,19,2.75,-3.64,21.70096
2063,10,20,4.69,-2.13,5.72168
2063,10,21,1.90,-6.73,0
2063,10,22,4.49,-1.98,4.16439
2063,10,23,7.12,-0.48,1.06035
2063,10,24,6.40,-2.29,4.37819
2063,10,25,-0.18,-7.20,2.13413
2063,10,26,-1.97,-7.40,0
2063,10,27,-0.66,-7.02,0
2063,10,28,-0.04,-4.63,1.24106
2063,10,29,1.44,-2.80,0
2063,10,30,3.96,-1.95,7.05474
2063,10,31,4.90,-1.85,0.32626
2063,11,1,1.70,-3.60,6.87243
2063,11,2,-0.61,-4.14,20.99243
2063,11,3,2.76,-3.23,4.70912
2063,11,4,2.62,-4.99,14.99829
2063,11,5,2.64,-1.14,19.60062
2063,11,6,4.70,-1.76,91.41253
2063,11,7,6.90,1.17,75.46675
2063,11,8,6.39,2.41,83.93729
2063,11,9,6.29,-0.84,12.0049
2063,11,10,3.38,-2.60,11.41804
2063,11,11,1.08,-2.91,8.79862
2063,11,12,3.05,-3.90,16.4556
2063,11,13,-1.05,-2.91,21.74096
2063,11,14,1.22,-4.42,15.37913
2063,11,15,4.82,0.51,29.45236
2063,11,16,4.16,-1.75,3.22335
2063,11,17,1.68,-2.85,3.7197
2063,11,18,1.13,-5.08,17.32312
2063,11,19,2.43,-1.54,12.63154
2063,11,20,3.29,-3.39,0
2063,11,21,2.81,-5.55,1.37399
2063,11,22,1.69,-1.54,2.09247
2063,11,23,3.44,-1.80,0.28037
2063,11,24,1.40,-2.02,26.71192
2063,11,25,2.97,-5.65,7.86466
2063,11,26,3.90,-1.78,62.06229
2063,11,27,0.44,-8.74,4.72373
2063,11,28,0.90,-4.85,0.66174
2063,11,29,0.84,-3.04,18.10407
2063,11,30,2.71,-4.94,48.57475
2063,12,1,2.97,-3.07,3.70953
2063,12,2,1.91,-8.86,5.64313
2063,12,3,-3.72,-8.92,0
2063,12,4,-4.43,-10.87,0
2063,12,5,-3.45,-9.27,0
2063,12,6,-2.10,-8.78,0
2063,12,7,-0.02,-7.19,0
2063,12,8,-0.64,-7.44,0
2063,12,9,-2.33,-7.07,0.35062
2063,12,10,-2.14,-7.64,1.39505
2063,12,11,-3.23,-9.46,0
2063,12,12,0.32,-7.50,19.44993
2063,12,13,2.28,-2.77,58.2104
2063,12,14,0.04,-7.09,36.85091
2063,12,15,0.04,-5.47,22.86605
2063,12,16,-1.16,-4.27,4.51525
2063,12,17,-1.42,-6.74,2.67294
2063,12,18,2.00,-7.70,21.84681
2063,12,19,5.54,0.36,53.63088
2063,12,20,7.30,-3.00,22.6295
2063,12,21,1.44,-7.21,1.76559
2063,12,22,-0.20,-7.50,64.35831
2063,12,23,2.15,-1.14,15.09948
2063,12,24,-0.22,-7.38,0.92996
2063,12,25,-2.16,-7.60,3.77205
2063,12,26,-0.60,-4.98,9.3381
2063,12,27,3.10,-3.66,9.81869
2063,12,28,2.97,0.95,49.06859
2063,12,29,4.74,-5.13,2.79606
2063,12,30,3.45,-5.39,13.16139
2063,12,31,5.56,-1.52,66.78009
2064,1,1,3.78,-0.50,35.77072
2064,1,2,1.99,-4.20,44.95668
2064,1,3,-0.74,-5.41,2.84431
2064,1,4,-1.01,-5.29,5.37028
2064,1,5,-0.71,-8.32,0
2064,1,6,-0.11,-5.77,2.19404
2064,1,7,-0.17,-9.83,12.92302
2064,1,8,1.71,-6.93,32.92287
2064,1,9,1.94,-2.59,18.76302
2064,1,10,6.55,-4.36,93.55182
2064,1,11,5.17,-6.66,32.66071
2064,1,12,-3.18,-11.51,38.02832
2064,1,13,-4.63,-6.65,35.26006
2064,1,14,-1.22,-6.29,11.56996
2064,1,15,0.51,-2.27,11.68919
2064,1,16,-1.08,-8.24,6.69577
2064,1,17,-1.70,-9.49,37.44755
2064,1,18,-2.35,-5.92,13.1686
2064,1,19,-2.41,-9.93,0
2064,1,20,-3.09,-11.47,0.76302
2064,1,21,-2.06,-6.62,2.92268
2064,1,22,-1.91,-9.48,0
2064,1,23,-3.15,-11.48,0
2064,1,24,-2.70,-11.47,0
2064,1,25,-2.41,-11.31,2.26619
2064,1,26,-4.86,-13.34,0
2064,1,27,-0.89,-9.80,0
2064,1,28,-1.39,-8.07,0
2064,1,29,-1.29,-7.45,0
2064,1,30,-1.52,-7.45,7.5942
2064,1,31,-2.58,-12.77,0.52851
2064,2,1,-5.12,-18.33,0
2064,2,2,-6.76,-18.89,1.53533
2064,2,3,-4.41,-17.73,0
2064,2,4,-3.81,-13.57,1.4095
2064,2,5,-0.09,-11.93,0.35577
2064,2,6,-0.28,-8.43,1.1901
2064,2,7,-2.85,-13.66,41.85883
2064,2,8,-1.71,-8.80,36.59789
2064,2,9,0.19,-5.39,24.97604
2064,2,10,-0.59,-13.86,5.61844
2064,2,11,-4.09,-16.82,0
2064,2,12,-0.19,-14.34,2.84581
2064,2,13,0.20,-6.92,3.78288
2064,2,14,0.73,-5.70,2.73041
2064,2,15,1.72,-4.73,3.03948
2064,2,16,-0.14,-4.98,18.79207
2064,2,17,0.13,-8.62,7.09859
2064,2,18,-1.16,-9.54,2.22836
2064,2,19,-0.96,-10.43,4.10863
2064,2,20,0.44,-9.84,15.70196
2064,2,21,0.56,-6.72,6.14002
2064,2,22,2.46,-4.38,0.32978
2064,2,23,2.76,-5.96,1.35214
2064,2,24,0.40,-7.57,1.05481
2064,2,25,-0.64,-5.74,4.86596
2064,2,26,0.55,-4.51,11.83408
2064,2,27,1.01,-5.44,3.19327
2064,2,28,-0.07,-6.50,0
2064,2,29,-0.32,-7.23,1.00305
2064,3,1,-0.58,-7.97,2.00609
2064,3,2,-1.41,-10.50,0.29424
2064,3,3,-2.86,-11.51,0
2064,3,4,1.34,-7.57,0
2064,3,5,2.08,-7.22,0
2064,3,6,1.90,-5.09,0
2064,3,7,0.53,-11.11,0.29598
2064,3,8,-7.21,-17.16,0
2064,3,9,-8.11,-17.49,0
2064,3,10,-6.38,-17.02,0
2064,3,11,-1.99,-13.67,0
2064,3,12,0.73,-10.48,0
2064,3,13,2.39,-9.71,1.08529
2064,3,14,3.99,-5.03,2.25633
2064,3,15,1.87,-4.30,14.97885
2064,3,16,0.72,-3.53,27.1534
2064,3,17,1.59,-5.84,1.20113
2064,3,18,1.33,-6.66,0
2064,3,19,2.73,-5.76,0
2064,3,20,2.91,-5.56,0
2064,3,21,1.92,-5.05,1.44036
2064,3,22,1.92,-4.25,3.70582
2064,3,23,2.13,-5.85,0
2064,3,24,2.13,-5.38,0.34957
2064,3,25,2.36,-6.01,0
2064,3,26,1.95,-5.58,0
2064,3,27,2.48,-5.53,0
2064,3,28,2.21,-5.57,0.33921
2064,3,29,4.84,-4.01,1.46629
2064,3,30,4.96,-5.63,0
2064,3,31,5.67,-5.63,0
2064,4,1,4.68,-5.34,0
2064,4,2,7.77,-5.58,0
2064,4,3,7.77,-1.76,0
2064,4,4,5.67,-5.47,2.95727
2064,4,5,7.07,-4.59,2.13697
2064,4,6,7.46,-2.01,0.68281
2064,4,7,6.94,-4.58,0.30861
2064,4,8,5.40,-5.40,0.79882
2064,4,9,5.28,-3.59,3.0563
2064,4,10,6.57,-3.75,5.24382
2064,4,11,6.20,-3.22,2.94715
2064,4,12,7.61,-5.45,0.64553
2064,4,13,6.59,-1.41,8.14463
2064,4,14,9.06,-2.10,2.46665
2064,4,15,15.91,2.95,2.50989
2064,4,16,13.77,2.64,9.02043
2064,4,17,11.32,-0.20,8.93904
2064,4,18,6.39,-2.76,11.81799
2064,4,19,7.04,-4.26,9.70328
2064,4,20,6.35,-3.52,7.87479
2064,4,21,6.71,-3.70,1.91434
