"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 10/18/2021

Product: Future Climate Projections (Daily) - MACAv2-METDATA(https://climate.northwestknowledge.net/MACA/) 
"Location (Lat/Lon of 4-km Grid Cell Center): 47.4794 North,-120.9806 East" 
Variable List: 
tasmax: Max Daily Temperature from NorESM1-M (Norway) RCP 8.5 (2006-2099)
tasmin: Min Daily Temperature from NorESM1-M (Norway) RCP 8.5 (2006-2099)
pr: Precipitation from NorESM1-M (Norway) RCP 8.5 (2006-2099)
********************************************************
Year,Month,Day,tasmax-NorESM1-M(degC),tasmin-NorESM1-M(degC),pr-NorESM1-M(mm)
2021,8,15,22.92,6.08,0
2021,8,16,24.90,7.73,0
2021,8,17,28.44,10.90,0
2021,8,18,30.68,14.28,0.84095
2021,8,19,29.72,11.06,0
2021,8,20,22.16,5.30,0
2021,8,21,19.50,4.20,0
2021,8,22,19.80,5.33,0
2021,8,23,20.03,8.58,0
2021,8,24,22.00,9.00,0
2021,8,25,22.06,9.71,0
2021,8,26,18.30,5.80,2.60791
2021,8,27,20.26,7.15,0.29019
2021,8,28,20.92,7.28,0
2021,8,29,19.48,7.55,1.19186
2021,8,30,16.36,3.59,0.69877
2021,8,31,11.37,0.94,24.8817
2021,9,1,11.11,1.32,11.8836
2021,9,2,13.03,2.43,1.42937
2021,9,3,14.02,2.46,0.39578
2021,9,4,17.30,5.87,0
2021,9,5,17.62,5.13,0
2021,9,6,16.51,6.01,0.39179
2021,9,7,21.16,7.34,0
2021,9,8,25.25,10.96,0
2021,9,9,24.41,7.61,0
2021,9,10,20.74,7.14,0
2021,9,11,20.50,8.12,0
2021,9,12,16.96,2.01,0.38563
2021,9,13,18.54,3.80,0.74622
2021,9,14,17.30,1.52,0
2021,9,15,14.51,6.06,1.39917
2021,9,16,12.06,0.19,0
2021,9,17,14.02,0.32,0
2021,9,18,12.76,5.45,0.99696
2021,9,19,8.99,-0.66,0
2021,9,20,13.16,-0.80,0
2021,9,21,21.18,3.13,0
2021,9,22,22.02,7.53,0
2021,9,23,20.37,6.50,1.09403
2021,9,24,11.46,5.66,3.64497
2021,9,25,8.37,1.11,0
2021,9,26,12.38,0.79,3.96279
2021,9,27,13.62,-1.21,0
2021,9,28,16.20,-2.36,0
2021,9,29,18.53,0.17,0
2021,9,30,21.13,1.13,0
2021,10,1,20.82,2.39,0
2021,10,2,11.93,0.39,15.07623
2021,10,3,5.92,1.25,3.74435
2021,10,4,1.47,0.08,4.73184
2021,10,5,7.65,1.82,55.6821
2021,10,6,6.77,0.65,9.15911
2021,10,7,4.58,2.75,20.49791
2021,10,8,5.00,1.10,2.30385
2021,10,9,1.65,-4.46,0.32098
2021,10,10,6.16,1.94,3.20779
2021,10,11,9.90,3.72,2.31413
2021,10,12,10.28,6.95,3.43482
2021,10,13,11.23,3.33,24.30569
2021,10,14,6.07,-0.92,8.88962
2021,10,15,2.37,-4.64,13.15015
2021,10,16,5.67,1.01,3.97108
2021,10,17,7.76,1.26,3.20401
2021,10,18,6.96,2.92,10.18007
2021,10,19,4.21,-0.31,4.44885
2021,10,20,5.90,0.76,11.39105
2021,10,21,4.71,-2.86,3.22857
2021,10,22,3.82,-6.13,0
2021,10,23,4.22,-4.99,0
2021,10,24,6.09,-2.96,0
2021,10,25,6.26,-1.75,1.39114
2021,10,26,2.61,-3.48,17.68488
2021,10,27,2.02,-3.92,19.47497
2021,10,28,-0.21,-4.89,3.8861
2021,10,29,1.01,-6.26,99.61219
2021,10,30,3.42,-4.99,29.39874
2021,10,31,1.21,-6.98,0
2021,11,1,0.29,-6.99,0
2021,11,2,2.74,-5.94,0
2021,11,3,3.52,-5.91,0
2021,11,4,4.66,-6.61,0
2021,11,5,4.65,-6.40,0
2021,11,6,5.80,-6.39,0
2021,11,7,5.20,-5.80,0
2021,11,8,7.92,-2.31,0
2021,11,9,5.01,-0.28,10.43158
2021,11,10,4.65,0.61,41.44905
2021,11,11,4.79,-5.08,0.83247
2021,11,12,-0.99,-7.13,0
2021,11,13,-1.05,-6.93,0.37357
2021,11,14,1.28,-5.35,27.59243
2021,11,15,4.00,-4.72,6.26681
2021,11,16,-2.01,-7.43,2.19519
2021,11,17,-0.99,-6.72,6.65065
2021,11,18,0.17,-3.96,3.86529
2021,11,19,0.55,-5.02,7.77853
2021,11,20,1.39,-3.18,18.45893
2021,11,21,2.66,0.36,2.13398
2021,11,22,0.33,-5.96,0.44244
2021,11,23,-0.88,-4.68,4.39052
2021,11,24,1.34,-2.35,1.76811
2021,11,25,2.52,-2.65,1.20467
2021,11,26,2.01,-4.35,0.41813
2021,11,27,0.48,-5.90,2.97512
2021,11,28,-0.53,-7.74,0.47865
2021,11,29,-0.68,-8.33,1.23533
2021,11,30,-0.72,-8.34,0.3955
2021,12,1,1.22,-8.60,0.42643
2021,12,2,-2.09,-8.64,0.42697
2021,12,3,-2.25,-7.50,4.4843
2021,12,4,-3.34,-9.53,0
2021,12,5,-1.23,-8.49,0.65168
2021,12,6,-0.99,-5.31,2.77955
2021,12,7,-1.09,-3.79,5.89835
2021,12,8,0.12,-5.94,12.86952
2021,12,9,0.04,-5.47,15.76061
2021,12,10,-1.89,-5.78,8.61987
2021,12,11,2.25,-3.73,14.15473
2021,12,12,-1.75,-6.00,33.07604
2021,12,13,-1.11,-5.85,8.75267
2021,12,14,2.73,-5.56,11.1353
2021,12,15,2.20,0.01,19.79668
2021,12,16,0.58,-6.45,4.15802
2021,12,17,0.37,-7.74,16.92351
2021,12,18,1.69,-2.70,57.99222
2021,12,19,-1.83,-9.10,13.22406
2021,12,20,-4.80,-11.44,4.43479
2021,12,21,-0.81,-8.03,24.21055
2021,12,22,3.69,-5.26,52.04124
2021,12,23,3.85,-6.39,7.69912
2021,12,24,-2.30,-9.47,0.9117
2021,12,25,-3.08,-10.34,0
2021,12,26,-3.30,-10.62,0
2021,12,27,-3.57,-10.78,0
2021,12,28,-2.85,-11.63,0
2021,12,29,-4.66,-11.63,0
2021,12,30,-6.44,-11.76,0
2021,12,31,-4.62,-12.02,0
2022,1,1,-2.11,-10.03,0
2022,1,2,-1.89,-9.45,5.7087
2022,1,3,-0.00,-5.65,14.88388
2022,1,4,-0.15,-5.39,15.00601
2022,1,5,0.66,-4.12,17.12534
2022,1,6,0.23,-4.19,9.26262
2022,1,7,1.58,-5.91,52.88847
2022,1,8,2.64,0.28,10.82174
2022,1,9,2.27,-2.98,21.8283
2022,1,10,2.57,-1.06,13.49423
2022,1,11,2.27,-2.64,20.32298
2022,1,12,2.02,-2.57,19.83169
2022,1,13,2.26,-2.36,42.29896
2022,1,14,2.65,1.06,20.54787
2022,1,15,2.12,-1.70,6.68381
2022,1,16,3.11,-0.81,0.5394
2022,1,17,3.33,-2.13,0.86306
2022,1,18,3.17,-4.14,0
2022,1,19,3.66,-3.41,0
2022,1,20,1.02,-4.66,0
2022,1,21,0.57,-6.30,0
2022,1,22,1.25,-5.61,0
2022,1,23,0.96,-6.53,0
2022,1,24,1.56,-6.27,0
2022,1,25,1.36,-6.14,0
2022,1,26,1.65,-6.84,0
2022,1,27,1.34,-5.73,0.50235
2022,1,28,1.37,-3.99,1.58118
2022,1,29,2.28,-3.32,10.15526
2022,1,30,5.37,-1.60,1.97127
2022,1,31,4.14,-5.24,0.5052
2022,2,1,3.80,-5.68,0
2022,2,2,2.14,-5.90,0.3979
2022,2,3,2.77,-2.95,6.19503
2022,2,4,1.80,-4.34,1.11999
2022,2,5,0.89,-5.27,5.13482
2022,2,6,0.88,-6.96,0.36807
2022,2,7,1.80,-8.08,0.38302
2022,2,8,1.32,-6.26,1.32393
2022,2,9,2.58,-4.85,3.44308
2022,2,10,2.27,-4.28,9.34581
2022,2,11,-0.20,-6.22,3.61019
2022,2,12,-1.21,-8.08,7.12441
2022,2,13,-1.05,-8.06,5.58049
2022,2,14,-0.25,-8.12,17.5151
2022,2,15,-0.23,-6.99,42.79847
2022,2,16,1.11,-6.17,25.76267
2022,2,17,-0.14,-6.67,41.32581
2022,2,18,3.14,-6.04,5.58194
2022,2,19,3.23,-5.22,13.20118
2022,2,20,4.43,-1.16,25.401
2022,2,21,4.60,-5.02,15.3627
2022,2,22,0.53,-6.10,11.30286
2022,2,23,-0.23,-6.41,26.39086
2022,2,24,2.21,-3.87,1.31024
2022,2,25,1.11,-5.88,5.94482
2022,2,26,2.55,-5.29,5.03491
2022,2,27,2.41,-6.24,13.32356
2022,2,28,3.58,-4.90,12.58569
2022,3,1,3.91,-4.14,8.23415
2022,3,2,4.10,-5.35,5.65552
2022,3,3,0.02,-6.18,7.81823
2022,3,4,2.48,-5.89,1.55027
2022,3,5,5.26,-5.76,1.80796
2022,3,6,5.23,-1.73,3.43132
2022,3,7,5.19,-5.93,4.04427
2022,3,8,4.37,-4.63,3.41703
2022,3,9,5.58,-2.39,0.67504
2022,3,10,6.55,-1.24,13.8544
2022,3,11,6.56,-1.18,7.30183
2022,3,12,6.23,-1.00,4.35683
2022,3,13,5.57,-5.71,3.46257
2022,3,14,8.54,-2.38,3.55353
2022,3,15,8.53,-2.54,0.2998
2022,3,16,9.11,-3.36,4.61399
2022,3,17,5.52,-1.73,1.96652
2022,3,18,3.89,-3.67,14.17685
2022,3,19,6.73,-0.82,34.55009
2022,3,20,6.43,0.04,15.17147
2022,3,21,6.21,-1.20,4.21384
2022,3,22,6.11,-6.54,0
2022,3,23,5.95,-6.55,0
2022,3,24,6.75,-4.24,0
2022,3,25,6.57,-3.98,1.8749
2022,3,26,4.91,-4.71,0.48759
2022,3,27,4.83,-5.67,0.56632
2022,3,28,5.15,-6.52,3.21357
2022,3,29,2.60,-5.21,6.07561
2022,3,30,3.49,-3.25,13.6561
2022,3,31,3.08,-5.21,21.06307
2022,4,1,3.07,-6.32,0
2022,4,2,7.98,-4.90,0
2022,4,3,8.75,-1.88,0
2022,4,4,7.49,-2.62,2.23816
2022,4,5,6.16,-7.51,0
2022,4,6,6.85,-4.74,0
2022,4,7,13.11,-5.67,0
2022,4,8,15.18,-2.63,0
2022,4,9,15.77,-0.89,0
2022,4,10,15.76,-2.57,0.53555
2022,4,11,13.83,-4.19,0
2022,4,12,12.62,-3.18,0
2022,4,13,13.72,-4.67,0
2022,4,14,13.22,-3.04,0.31444
2022,4,15,8.07,-7.23,0.67034
2022,4,16,8.24,-7.14,0
2022,4,17,7.99,0.71,2.64197
2022,4,18,7.55,0.08,0.70641
2022,4,19,3.93,-6.48,1.10218
2022,4,20,2.20,-7.80,0
2022,4,21,4.47,-5.40,23.98602
2022,4,22,6.64,-2.39,17.24278
2022,4,23,4.81,-5.04,6.35494
2022,4,24,5.30,-6.15,1.89803
2022,4,25,8.50,2.77,2.35495
2022,4,26,15.52,-1.93,0.84664
2022,4,27,20.68,5.38,0
2022,4,28,24.61,7.72,0
2022,4,29,23.86,6.87,1.29239
2022,4,30,15.12,-3.47,0.84521
2022,5,1,11.02,-2.72,0
2022,5,2,9.19,-4.81,0
2022,5,3,7.35,-7.34,0.37834
2022,5,4,3.46,-7.63,0.37361
2022,5,5,3.72,-7.39,0
2022,5,6,7.71,-6.21,0
2022,5,7,7.82,-5.69,0
2022,5,8,10.18,-7.14,0
2022,5,9,14.29,-3.30,0
2022,5,10,16.41,2.51,2.99409
2022,5,11,15.49,7.66,6.08304
2022,5,12,12.25,1.17,1.75528
2022,5,13,11.31,3.59,2.41961
2022,5,14,9.86,3.11,3.78563
2022,5,15,9.23,-2.04,0
2022,5,16,7.64,-3.04,0.62503
2022,5,17,7.34,-2.28,1.19477
2022,5,18,7.43,-2.05,3.20886
2022,5,19,10.34,-0.94,7.07049
2022,5,20,11.07,0.78,1.17507
2022,5,21,12.75,1.08,0.36453
2022,5,22,15.24,2.74,4.85782
2022,5,23,14.24,1.44,6.77468
2022,5,24,16.20,3.80,3.68904
2022,5,25,9.97,-0.52,4.90836
2022,5,26,12.34,2.72,2.79575
2022,5,27,17.17,3.06,1.42515
2022,5,28,17.29,4.08,6.93464
2022,5,29,15.11,4.16,3.86915
2022,5,30,13.28,4.10,0
2022,5,31,12.24,5.23,1.11477
2022,6,1,10.86,4.09,5.97267
2022,6,2,8.98,1.34,0.69352
2022,6,3,8.77,-1.19,6.80782
2022,6,4,5.77,-0.95,5.14033
2022,6,5,10.03,0.68,15.42895
2022,6,6,6.62,1.04,11.96508
2022,6,7,12.25,6.62,2.99475
2022,6,8,12.88,6.04,1.86
2022,6,9,12.67,4.24,6.53994
2022,6,10,11.79,3.88,2.51687
2022,6,11,16.33,2.25,0
2022,6,12,18.00,5.96,3.01732
2022,6,13,18.17,7.97,6.91222
2022,6,14,16.92,9.11,6.81619
2022,6,15,13.52,6.68,8.03083
2022,6,16,10.94,4.35,4.29267
2022,6,17,11.93,5.17,0
2022,6,18,14.55,4.65,0
2022,6,19,15.35,3.51,0
2022,6,20,17.09,3.72,0
2022,6,21,17.07,4.57,0
2022,6,22,16.86,2.58,0
2022,6,23,21.36,5.00,0
2022,6,24,20.81,7.32,0
2022,6,25,19.63,5.36,0
2022,6,26,17.88,2.66,0
2022,6,27,17.94,2.07,0
2022,6,28,20.19,3.45,0
2022,6,29,22.34,5.41,0
2022,6,30,20.61,4.95,0
2022,7,1,18.39,3.68,1.7969
2022,7,2,14.41,0.99,0
2022,7,3,16.24,0.81,0
2022,7,4,19.34,3.86,0
2022,7,5,22.38,6.33,0
2022,7,6,22.62,7.02,0
2022,7,7,21.58,5.24,0
2022,7,8,20.54,8.09,0
2022,7,9,20.11,7.25,0
2022,7,10,18.34,9.74,4.46897
2022,7,11,12.35,10.65,0.35308
2022,7,12,9.14,7.04,13.73427
2022,7,13,5.26,2.34,8.75723
2022,7,14,12.18,5.62,1.04424
2022,7,15,18.91,5.06,0
2022,7,16,20.14,7.98,0
2022,7,17,22.49,8.65,0
2022,7,18,26.72,12.01,0
2022,7,19,27.21,12.43,0
2022,7,20,27.51,11.09,0
2022,7,21,29.97,15.12,0
2022,7,22,29.74,13.73,0
2022,7,23,27.84,11.62,0
2022,7,24,26.61,12.60,0
2022,7,25,23.45,11.49,2.44869
2022,7,26,21.23,9.38,0.54075
2022,7,27,25.31,12.31,1.1695
2022,7,28,25.83,12.71,0
2022,7,29,25.33,10.81,1.2034
2022,7,30,19.23,10.43,0.53882
2022,7,31,21.23,8.05,0
2022,8,1,22.47,8.56,0
2022,8,2,21.04,6.07,0.34198
2022,8,3,15.69,2.02,0
2022,8,4,21.92,7.89,1.02196
2022,8,5,24.68,12.85,0
2022,8,6,27.23,16.06,0
2022,8,7,29.20,17.45,0
2022,8,8,30.16,16.12,0
2022,8,9,29.38,13.58,0
2022,8,10,27.82,13.80,0
2022,8,11,25.55,10.29,0
2022,8,12,22.16,6.00,0
2022,8,13,20.63,4.80,0
2022,8,14,19.78,4.75,0
2022,8,15,22.63,5.18,0
2022,8,16,24.11,9.42,0
2022,8,17,22.85,8.64,0.28551
2022,8,18,20.14,7.00,0
2022,8,19,22.57,7.93,0
2022,8,20,26.34,11.45,0
2022,8,21,25.75,12.28,0
2022,8,22,24.59,10.43,0
2022,8,23,25.50,10.27,0.28467
2022,8,24,24.83,7.68,0
2022,8,25,21.78,3.75,0
2022,8,26,25.25,9.73,0
2022,8,27,24.87,8.74,0
2022,8,28,22.68,6.78,0
2022,8,29,17.86,2.46,0
2022,8,30,23.36,7.90,0
2022,8,31,27.69,12.68,0
2022,9,1,27.52,12.50,0
2022,9,2,23.15,8.51,0.61454
2022,9,3,17.69,4.17,0
2022,9,4,15.85,4.59,2.05752
2022,9,5,13.38,3.80,3.3635
2022,9,6,14.38,0.52,0.38769
2022,9,7,14.21,2.49,2.31505
2022,9,8,13.87,7.60,8.34689
2022,9,9,10.66,1.00,0
2022,9,10,13.38,-0.43,0
2022,9,11,18.79,5.74,0
2022,9,12,19.41,9.58,0
2022,9,13,19.68,8.98,0.62007
2022,9,14,18.09,3.78,0
2022,9,15,16.82,5.61,0
2022,9,16,15.84,6.11,0.44873
2022,9,17,11.36,4.57,22.44855
2022,9,18,9.24,4.11,42.92421
2022,9,19,7.80,3.77,7.40059
2022,9,20,6.73,2.51,42.62437
2022,9,21,6.54,5.13,44.61439
2022,9,22,6.69,2.53,54.03592
2022,9,23,6.01,2.34,17.91042
2022,9,24,4.06,1.74,49.88264
2022,9,25,6.71,1.78,11.29552
2022,9,26,9.48,3.16,15.30294
2022,9,27,8.39,4.39,39.31242
2022,9,28,7.20,1.01,8.72373
2022,9,29,6.22,-0.00,0.99194
2022,9,30,5.40,4.26,9.34948
2022,10,1,3.75,1.16,16.52886
2022,10,2,2.98,-1.43,0
2022,10,3,2.09,-1.56,1.07564
2022,10,4,5.97,-1.25,0
2022,10,5,8.99,-3.60,1.03888
2022,10,6,8.09,-2.33,4.81682
2022,10,7,2.24,-0.29,1.189
2022,10,8,4.78,-1.25,2.28582
2022,10,9,5.30,2.63,1.9455
2022,10,10,5.92,-1.77,33.68962
2022,10,11,7.77,4.14,50.5261
2022,10,12,6.90,2.21,0
2022,10,13,10.72,2.44,0.49057
2022,10,14,14.11,2.74,0
2022,10,15,12.97,6.37,5.56381
2022,10,16,11.68,7.99,35.71039
2022,10,17,9.56,4.58,5.41757
2022,10,18,9.21,3.51,2.71731
2022,10,19,8.50,4.20,4.73436
2022,10,20,11.50,-0.21,0
2022,10,21,11.56,1.88,0
2022,10,22,10.06,3.22,2.34069
2022,10,23,11.45,4.36,0
2022,10,24,14.28,2.43,0
2022,10,25,13.61,3.96,0
2022,10,26,12.16,3.68,0
2022,10,27,8.89,2.20,0
2022,10,28,6.98,-1.87,0
2022,10,29,6.00,-1.71,0
2022,10,30,9.90,-3.02,0
2022,10,31,9.96,-0.13,0
2022,11,1,8.76,1.98,13.43778
2022,11,2,8.39,2.28,4.71057
2022,11,3,7.07,1.33,8.77598
2022,11,4,7.36,2.22,14.90696
2022,11,5,5.82,-0.63,7.45355
2022,11,6,2.97,-1.04,17.81335
2022,11,7,2.76,-4.59,0
2022,11,8,1.21,-6.88,2.29189
2022,11,9,2.86,-5.09,2.46433
2022,11,10,4.87,-6.05,0
2022,11,11,2.89,-6.66,0
2022,11,12,0.54,-5.07,0
2022,11,13,2.77,-4.72,1.80377
2022,11,14,1.66,-4.51,5.98063
2022,11,15,0.80,-4.56,35.22787
2022,11,16,1.81,-3.04,6.65569
2022,11,17,0.31,-4.57,9.26351
2022,11,18,0.50,-3.57,14.32154
2022,11,19,1.46,-1.90,6.4065
2022,11,20,1.79,-0.77,6.65561
2022,11,21,0.52,-4.98,1.02035
2022,11,22,-0.35,-4.97,6.65784
2022,11,23,-0.24,-4.44,4.27158
2022,11,24,0.05,-3.39,5.96633
2022,11,25,-1.13,-4.05,16.81099
2022,11,26,-0.90,-6.09,2.70548
2022,11,27,-1.83,-8.69,4.51023
2022,11,28,0.13,-7.12,0.56231
2022,11,29,-1.00,-8.80,1.2073
2022,11,30,0.26,-5.03,8.21561
2022,12,1,0.27,-4.64,19.69739
2022,12,2,0.25,-9.22,0.89977
2022,12,3,-3.90,-10.77,0.47905
2022,12,4,-2.82,-9.87,5.66855
2022,12,5,-2.19,-6.34,2.29823
2022,12,6,-2.60,-10.17,0
2022,12,7,-4.74,-12.37,0
2022,12,8,-5.54,-12.49,0.39373
2022,12,9,-7.01,-14.30,0.30957
2022,12,10,-7.31,-15.76,0
2022,12,11,-8.75,-16.84,0.54557
2022,12,12,-8.22,-17.17,18.29187
2022,12,13,-8.28,-12.47,20.08118
2022,12,14,-7.08,-12.46,14.60986
2022,12,15,-9.25,-21.04,14.3157
2022,12,16,-16.73,-26.38,1.85217
2022,12,17,-22.33,-28.07,0
2022,12,18,-22.40,-27.73,0
2022,12,19,-22.04,-29.40,0
2022,12,20,-21.61,-27.56,0
2022,12,21,-21.56,-27.60,0
2022,12,22,-20.70,-27.70,0
2022,12,23,-10.93,-19.48,0.71126
2022,12,24,-9.28,-14.65,1.86301
2022,12,25,-7.54,-18.02,0.85087
2022,12,26,-9.31,-15.96,4.69968
2022,12,27,-12.08,-22.24,7.88808
2022,12,28,-23.29,-27.89,3.26806
2022,12,29,-22.09,-27.72,0.67761
2022,12,30,-4.68,-27.68,4.42766
2022,12,31,-2.99,-7.78,8.01513
2023,1,1,0.78,-4.07,15.16462
2023,1,2,-1.54,-8.24,14.85299
2023,1,3,0.10,-4.82,10.38811
2023,1,4,-1.35,-7.83,1.92964
2023,1,5,-1.83,-9.69,0
2023,1,6,-4.37,-12.58,0
2023,1,7,-3.80,-13.72,0
2023,1,8,-2.59,-12.05,1.5387
2023,1,9,-4.57,-12.14,4.28262
2023,1,10,-5.65,-11.73,7.21794
2023,1,11,-5.25,-13.47,7.53723
2023,1,12,-7.34,-15.04,0
2023,1,13,-8.01,-15.34,4.17254
2023,1,14,-5.65,-14.06,36.40193
2023,1,15,-7.03,-14.18,34.83555
2023,1,16,-1.22,-10.82,6.8472
2023,1,17,-1.15,-8.98,85.56118
2023,1,18,1.35,-4.52,86.52465
2023,1,19,1.65,-1.97,41.74147
2023,1,20,5.58,-0.28,112.63303
2023,1,21,5.72,1.48,80.62497
2023,1,22,3.60,0.45,59.09594
2023,1,23,5.37,1.57,5.79435
2023,1,24,2.31,-3.30,19.53782
2023,1,25,4.19,-0.40,14.59489
2023,1,26,1.66,-6.13,2.53454
2023,1,27,0.42,-6.05,0
2023,1,28,-1.15,-4.40,7.69705
2023,1,29,0.25,-4.15,10.36455
2023,1,30,0.26,-5.72,1.89733
2023,1,31,-1.51,-7.88,7.59828
2023,2,1,0.05,-5.29,5.76226
2023,2,2,2.07,-5.81,0.86299
2023,2,3,2.57,-6.04,0
2023,2,4,2.14,-4.85,0.96003
2023,2,5,4.53,-2.79,1.70749
2023,2,6,3.31,-2.66,8.72458
2023,2,7,6.89,-4.43,0
2023,2,8,5.89,-4.38,0
2023,2,9,6.90,-4.11,0
2023,2,10,6.79,-5.92,0
2023,2,11,5.16,-5.68,0
2023,2,12,1.54,-8.62,0
2023,2,13,2.14,-9.03,0
2023,2,14,4.55,-7.61,0
2023,2,15,4.73,-4.26,5.97111
2023,2,16,3.85,-3.87,1.89733
2023,2,17,2.74,-5.72,7.5751
2023,2,18,1.79,-5.16,4.47906
2023,2,19,1.81,-4.42,6.06847
2023,2,20,2.89,-6.08,4.65989
2023,2,21,3.64,-1.65,1.1516
2023,2,22,3.87,-3.27,1.32899
2023,2,23,2.86,-4.49,0
2023,2,24,0.85,-5.76,1.60619
2023,2,25,-0.15,-6.10,0.95474
2023,2,26,-2.57,-9.30,0.47007
2023,2,27,1.79,-7.97,0.45669
2023,2,28,1.70,-5.16,8.25072
2023,3,1,-4.09,-9.68,21.78147
2023,3,2,0.13,-5.40,13.1676
2023,3,3,-0.52,-7.90,17.65097
2023,3,4,1.03,-6.03,6.0545
2023,3,5,-0.13,-5.47,7.28182
2023,3,6,-0.32,-6.18,4.97138
2023,3,7,0.37,-6.47,0
2023,3,8,0.58,-8.28,0.32963
2023,3,9,0.41,-8.24,0
2023,3,10,2.12,-7.18,0
2023,3,11,3.57,-6.23,0.30593
2023,3,12,2.57,-6.08,14.6462
2023,3,13,0.30,-7.52,0.29039
2023,3,14,-2.57,-8.16,0
2023,3,15,-1.08,-10.44,0
2023,3,16,0.47,-8.16,0
2023,3,17,-0.01,-8.36,10.26733
2023,3,18,-1.31,-10.73,27.15358
2023,3,19,-0.79,-6.23,0.83103
2023,3,20,0.02,-5.94,1.67772
2023,3,21,0.30,-6.92,2.07472
2023,3,22,0.27,-6.59,1.09844
2023,3,23,0.02,-8.40,0
2023,3,24,-1.23,-7.17,0.89804
2023,3,25,0.43,-9.63,0
2023,3,26,-1.29,-11.81,8.79031
2023,3,27,0.18,-5.71,5.49469
2023,3,28,1.98,-4.88,2.14661
2023,3,29,2.06,-6.88,2.24896
2023,3,30,4.91,-6.63,0
2023,3,31,4.19,-4.66,0
2023,4,1,4.45,-3.90,0
2023,4,2,4.84,-2.27,7.77402
2023,4,3,4.40,-6.62,0
2023,4,4,4.40,-5.73,2.4481
2023,4,5,3.86,-4.92,1.9975
2023,4,6,4.47,-6.62,5.45213
2023,4,7,5.01,-7.46,1.03988
2023,4,8,8.80,-6.96,0.72085
2023,4,9,9.49,-5.96,0.9793
2023,4,10,7.45,-1.35,1.37609
2023,4,11,4.12,-3.19,3.52815
2023,4,12,4.94,-5.73,0.60105
2023,4,13,6.51,-7.49,0
2023,4,14,9.11,-6.62,0
2023,4,15,12.37,-5.96,0
2023,4,16,11.22,-4.41,0
2023,4,17,11.97,-4.39,0
2023,4,18,11.97,-4.90,0
2023,4,19,8.95,-6.41,0.30689
2023,4,20,8.15,-5.92,1.26307
2023,4,21,7.35,-5.39,1.05439
2023,4,22,8.00,-7.20,0
2023,4,23,9.87,-4.78,0
2023,4,24,8.59,1.05,4.94931
2023,4,25,10.58,-4.42,0.86482
2023,4,26,10.90,0.75,0.95271
2023,4,27,9.04,4.32,0
2023,4,28,9.40,5.41,2.19723
2023,4,29,8.95,-5.54,0
2023,4,30,6.61,-7.02,0.65645
2023,5,1,7.61,-4.99,0
2023,5,2,8.09,-4.44,18.69221
2023,5,3,8.59,2.55,11.30469
2023,5,4,6.51,-3.01,0.98284
2023,5,5,5.98,-4.99,0.64684
2023,5,6,10.80,-4.81,0
2023,5,7,12.42,-2.98,0
2023,5,8,14.53,-1.68,0
2023,5,9,15.51,3.05,3.43082
2023,5,10,14.07,0.63,0
2023,5,11,11.55,-0.73,0.64134
2023,5,12,14.58,0.14,0
2023,5,13,17.02,1.55,0.53821
2023,5,14,16.92,4.14,4.50245
2023,5,15,15.52,6.44,8.04769
2023,5,16,13.67,3.19,5.77899
2023,5,17,9.07,0.43,0
2023,5,18,8.41,0.74,12.11401
2023,5,19,7.50,0.07,14.42329
2023,5,20,6.75,-1.14,5.56197
2023,5,21,7.36,-2.15,1.10139
2023,5,22,13.26,-3.33,0
2023,5,23,20.17,2.63,0
2023,5,24,23.32,9.95,0
2023,5,25,20.35,8.85,2.39667
2023,5,26,19.43,5.78,3.01083
2023,5,27,18.18,4.54,6.16445
2023,5,28,16.27,3.99,1.37983
2023,5,29,24.08,9.35,5.02376
2023,5,30,24.41,14.48,2.74757
2023,5,31,16.85,5.38,0.51303
2023,6,1,10.65,3.23,1.29988
2023,6,2,12.31,4.92,4.19194
2023,6,3,12.15,2.88,2.50698
2023,6,4,12.52,3.24,1.99236
2023,6,5,10.13,-0.05,8.59201
2023,6,6,9.41,1.96,1.71336
2023,6,7,14.06,-1.22,0
2023,6,8,16.56,1.28,0
2023,6,9,16.68,2.88,0
2023,6,10,15.18,-0.05,0
2023,6,11,11.63,-1.43,0
2023,6,12,6.50,-0.86,1.7302
2023,6,13,6.99,0.79,2.68395
2023,6,14,11.20,1.27,6.06279
2023,6,15,13.34,2.36,1.65894
2023,6,16,12.32,0.24,2.42979
2023,6,17,8.97,2.01,3.09957
2023,6,18,9.75,2.63,7.55327
2023,6,19,12.36,4.70,1.45571
2023,6,20,17.58,3.05,0.28889
2023,6,21,19.88,4.75,0
2023,6,22,19.39,4.47,0
2023,6,23,22.09,7.82,0
2023,6,24,21.63,8.44,0
2023,6,25,16.10,5.26,0
2023,6,26,15.91,3.36,0
2023,6,27,22.64,7.33,0
2023,6,28,22.57,9.12,0
2023,6,29,21.17,6.21,0
2023,6,30,21.85,8.07,0
2023,7,1,21.76,7.40,0
2023,7,2,21.04,5.10,0.48462
2023,7,3,21.89,6.21,0
2023,7,4,21.58,8.53,0
2023,7,5,20.73,8.81,3.91742
2023,7,6,21.74,8.90,0
2023,7,7,20.70,6.86,0
2023,7,8,12.25,6.92,5.67281
2023,7,9,17.12,0.08,0
2023,7,10,23.17,8.18,0
2023,7,11,27.27,13.58,0
