"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 10/18/2021

Product: Future Climate Projections (Daily) - MACAv2-METDATA(https://climate.northwestknowledge.net/MACA/) 
"Location (Lat/Lon of 4-km Grid Cell Center): 47.4794 North,-120.9806 East" 
Variable List: 
tasmax: Max Daily Temperature from bcc-csm1-1 (China) RCP 8.5 (2006-2099)
tasmin: Min Daily Temperature from bcc-csm1-1 (China) RCP 8.5 (2006-2099)
pr: Precipitation from bcc-csm1-1 (China) RCP 8.5 (2006-2099)
********************************************************
Year,Month,Day,tasmax-bcc-csm1-1(degC),tasmin-bcc-csm1-1(degC),pr-bcc-csm1-1(mm)
2094,2,16,5.15,-0.30,1.43894
2094,2,17,3.74,-0.09,8.20868
2094,2,18,4.55,-0.76,2.47362
2094,2,19,4.43,-0.78,4.48701
2094,2,20,5.57,-0.55,1.85496
2094,2,21,6.70,0.60,4.77518
2094,2,22,6.43,0.63,3.58666
2094,2,23,6.52,1.38,13.34292
2094,2,24,5.07,-0.69,14.27162
2094,2,25,3.16,-3.60,19.16518
2094,2,26,4.60,-1.52,1.1409
2094,2,27,4.94,-2.44,4.53761
2094,2,28,4.12,-0.97,11.95972
2094,3,1,5.31,-1.23,0
2094,3,2,10.30,0.07,0.45107
2094,3,3,12.21,-0.87,0
2094,3,4,12.23,-0.27,0
2094,3,5,7.36,-0.29,0
2094,3,6,1.66,-0.05,3.57879
2094,3,7,3.36,0.36,2.38915
2094,3,8,5.83,-0.28,2.17196
2094,3,9,8.49,-1.12,1.78501
2094,3,10,8.20,-1.13,0.82012
2094,3,11,6.19,-1.14,0
2094,3,12,5.60,-1.15,2.1738
2094,3,13,5.91,-0.73,3.94625
2094,3,14,6.56,-1.20,0.33787
2094,3,15,6.82,0.22,0.3781
2094,3,16,12.18,0.83,0.36033
2094,3,17,12.36,-0.29,0
2094,3,18,11.67,-0.59,0
2094,3,19,11.97,-1.18,0
2094,3,20,12.02,0.37,4.10228
2094,3,21,13.52,0.39,0
2094,3,22,18.21,0.84,0
2094,3,23,17.81,4.28,0
2094,3,24,18.10,3.77,0
2094,3,25,10.14,-0.72,0.51015
2094,3,26,5.29,-1.77,12.44612
2094,3,27,7.10,-1.88,1.20218
2094,3,28,6.55,-1.86,4.72828
2094,3,29,5.01,-2.78,9.04513
2094,3,30,5.16,-0.68,6.89645
2094,3,31,6.60,-1.75,2.79791
2094,4,1,5.32,-1.17,0.44423
2094,4,2,5.37,-0.74,0
2094,4,3,5.16,-1.25,0
2094,4,4,6.70,-1.98,0
2094,4,5,11.05,-2.27,0
2094,4,6,13.99,-2.17,0
2094,4,7,17.09,-2.34,0
2094,4,8,18.32,-2.44,0
2094,4,9,18.13,-0.46,5.0553
2094,4,10,10.12,-0.25,7.29121
2094,4,11,12.20,-1.28,3.35209
2094,4,12,11.57,4.45,22.41603
2094,4,13,11.66,4.47,43.54276
2094,4,14,11.04,2.39,13.71521
2094,4,15,9.07,1.90,2.94873
2094,4,16,9.04,0.32,3.43933
2094,4,17,12.41,-3.37,0
2094,4,18,13.16,2.11,0.77291
2094,4,19,9.06,0.08,20.91455
2094,4,20,6.98,-2.05,3.0295
2094,4,21,5.98,0.77,2.41066
2094,4,22,7.88,0.36,4.14513
2094,4,23,12.66,-0.67,0.34566
2094,4,24,13.55,-1.00,0
2094,4,25,11.81,-0.69,0
2094,4,26,13.37,-2.16,0
2094,4,27,15.11,-0.29,0
2094,4,28,16.82,-2.95,0
2094,4,29,17.79,2.46,3.07107
2094,4,30,16.74,5.70,6.99724
2094,5,1,11.74,3.16,9.52855
2094,5,2,10.68,2.98,2.76905
2094,5,3,13.94,-0.32,0.90479
2094,5,4,14.12,2.26,3.3186
2094,5,5,12.68,3.99,0
2094,5,6,12.92,-0.01,0
2094,5,7,13.54,3.98,0.2831
2094,5,8,12.90,3.21,2.99995
2094,5,9,12.05,7.27,1.23326
2094,5,10,15.50,4.34,0
2094,5,11,18.45,2.94,0.84017
2094,5,12,19.02,7.66,0
2094,5,13,19.08,6.48,0
2094,5,14,22.56,6.13,0
2094,5,15,23.17,7.94,0
2094,5,16,21.49,8.62,0
2094,5,17,18.28,7.07,0
2094,5,18,17.96,5.97,0
2094,5,19,17.17,7.32,5.51173
2094,5,20,14.94,6.26,6.96213
2094,5,21,12.93,3.78,0
2094,5,22,15.40,4.45,5.86202
2094,5,23,15.40,3.88,0.78169
2094,5,24,16.72,-0.22,0
2094,5,25,21.80,3.17,0
2094,5,26,26.54,6.57,0
2094,5,27,26.04,3.84,0
2094,5,28,18.89,3.75,0
2094,5,29,17.35,1.17,0
2094,5,30,17.81,4.33,0
2094,5,31,19.38,0.23,0
2094,6,1,20.83,3.63,0
2094,6,2,20.48,4.97,0
2094,6,3,18.50,2.72,0
2094,6,4,16.34,5.57,5.77477
2094,6,5,18.23,8.42,4.04278
2094,6,6,17.94,1.60,0.98862
2094,6,7,17.47,3.68,0.83717
2094,6,8,16.42,-2.00,1.74937
2094,6,9,17.06,0.50,0.31815
2094,6,10,18.15,1.55,0
2094,6,11,21.93,3.59,0
2094,6,12,26.33,7.23,0
2094,6,13,26.39,7.58,0
2094,6,14,24.46,5.68,0
2094,6,15,24.46,7.48,0
2094,6,16,23.48,5.43,0
2094,6,17,19.92,3.26,0
2094,6,18,20.97,3.67,0
2094,6,19,22.72,6.59,0
2094,6,20,23.36,10.19,0.3652
2094,6,21,23.32,10.86,0
2094,6,22,23.21,10.17,0
2094,6,23,22.18,8.79,0
2094,6,24,22.62,7.83,0
2094,6,25,24.24,8.79,0
2094,6,26,26.36,8.73,0
2094,6,27,27.26,10.27,0
2094,6,28,29.22,11.80,0.66886
2094,6,29,30.04,11.63,0
2094,6,30,31.89,12.31,0
2094,7,1,31.75,13.65,0
2094,7,2,31.94,14.37,0
2094,7,3,32.11,15.24,0
2094,7,4,32.43,16.23,0
2094,7,5,34.18,16.22,0
2094,7,6,34.15,17.06,0
2094,7,7,32.08,16.22,0
2094,7,8,29.60,14.37,0
2094,7,9,32.31,14.84,0.7911
2094,7,10,32.11,14.49,0.2834
2094,7,11,32.42,15.20,0
2094,7,12,32.22,14.51,0
2094,7,13,32.31,14.42,0
2094,7,14,29.62,13.41,0.29013
2094,7,15,23.99,10.28,0
2094,7,16,27.07,11.10,0
2094,7,17,31.16,13.69,0
2094,7,18,32.88,14.33,0
2094,7,19,33.61,14.22,0
2094,7,20,34.77,15.50,0
2094,7,21,35.40,17.66,0
2094,7,22,36.00,19.59,0
2094,7,23,35.93,19.52,0
2094,7,24,36.67,18.91,0
2094,7,25,30.37,13.74,0
2094,7,26,24.70,13.83,0
2094,7,27,24.56,13.68,1.14066
2094,7,28,23.11,13.70,0.79982
2094,7,29,23.16,11.65,0.47798
2094,7,30,26.94,9.90,0
2094,7,31,31.12,12.43,0.62257
2094,8,1,33.16,16.00,0.33171
2094,8,2,33.21,16.89,0.36712
2094,8,3,29.85,14.85,0.62943
2094,8,4,28.40,14.99,0
2094,8,5,27.89,13.18,0
2094,8,6,27.67,13.81,0.48189
2094,8,7,27.46,13.24,0.40471
2094,8,8,28.01,12.35,0
2094,8,9,28.28,18.84,1.11792
2094,8,10,24.40,12.58,3.87462
2094,8,11,24.09,12.30,1.07779
2094,8,12,26.69,10.63,0
2094,8,13,29.93,13.64,0
2094,8,14,33.65,16.55,0
2094,8,15,34.20,16.39,0
2094,8,16,34.33,18.51,0
2094,8,17,24.33,13.45,4.3873
2094,8,18,22.40,10.42,0
2094,8,19,22.43,10.78,0.39577
2094,8,20,24.07,12.92,0.28133
2094,8,21,25.92,12.16,0
2094,8,22,28.62,14.64,0.59656
2094,8,23,29.92,14.66,0
2094,8,24,31.47,14.22,0.83928
2094,8,25,33.15,17.01,0
2094,8,26,33.80,17.78,0
2094,8,27,33.16,17.37,0.8071
2094,8,28,30.68,12.56,5.776
2094,8,29,19.49,13.84,16.12196
2094,8,30,21.18,10.15,0
2094,8,31,20.83,11.70,0
2094,9,1,17.72,9.38,1.91395
2094,9,2,18.21,8.24,3.61365
2094,9,3,21.36,7.69,0
2094,9,4,23.14,8.99,0
2094,9,5,25.13,11.99,0
2094,9,6,25.66,13.17,0
2094,9,7,26.24,12.60,0
2094,9,8,28.98,14.19,0
2094,9,9,29.09,13.61,1.44813
2094,9,10,25.53,11.64,0.643
2094,9,11,20.24,9.25,0.74141
2094,9,12,17.18,6.86,0.46765
2094,9,13,20.05,3.27,0
2094,9,14,24.59,10.03,0
2094,9,15,24.47,6.38,0
2094,9,16,20.92,5.38,0
2094,9,17,15.56,9.44,10.7003
2094,9,18,12.97,7.79,2.38645
2094,9,19,12.71,7.20,2.09142
2094,9,20,16.32,8.87,0.97436
2094,9,21,18.51,11.95,0.30247
2094,9,22,18.34,9.58,0
2094,9,23,14.50,2.29,0
2094,9,24,14.15,2.92,2.71998
2094,9,25,14.50,5.59,2.59029
2094,9,26,15.98,9.13,2.15688
2094,9,27,15.11,8.09,11.86229
2094,9,28,10.29,6.21,7.96078
2094,9,29,10.88,7.39,2.14223
2094,9,30,11.39,7.91,0.56302
2094,10,1,14.05,4.49,0
2094,10,2,18.11,3.41,0
2094,10,3,18.60,4.59,0
2094,10,4,18.02,5.74,0
2094,10,5,10.04,6.51,1.00219
2094,10,6,9.98,3.39,2.38117
2094,10,7,9.21,7.17,2.50829
2094,10,8,9.69,5.63,0
2094,10,9,11.08,6.81,3.09654
2094,10,10,10.75,5.78,8.3276
2094,10,11,6.22,1.85,3.78686
2094,10,12,8.12,1.28,0
2094,10,13,10.19,-2.96,0
2094,10,14,13.27,-1.49,0
2094,10,15,13.86,0.27,0
2094,10,16,14.46,4.11,0
2094,10,17,14.31,4.12,0.37872
2094,10,18,14.20,7.77,3.44526
2094,10,19,13.92,7.65,10.16539
2094,10,20,14.89,7.77,1.75174
2094,10,21,14.17,7.12,15.25979
2094,10,22,13.70,7.12,8.17141
2094,10,23,11.24,4.77,2.58657
2094,10,24,11.15,4.42,0
2094,10,25,11.69,4.63,0
2094,10,26,10.10,5.52,5.5023
2094,10,27,10.64,5.88,2.63009
2094,10,28,8.77,4.76,1.99124
2094,10,29,9.04,3.24,2.46718
2094,10,30,9.27,5.30,15.80961
2094,10,31,12.21,4.98,0
2094,11,1,12.74,5.82,0
2094,11,2,13.19,9.39,32.67609
2094,11,3,10.77,5.66,6.16072
2094,11,4,16.09,7.31,1.47017
2094,11,5,16.62,5.14,0
2094,11,6,16.73,6.36,0
2094,11,7,17.17,6.91,0
2094,11,8,17.24,6.47,0
2094,11,9,15.45,5.84,8.62035
2094,11,10,11.99,5.51,0
2094,11,11,10.97,6.13,4.60064
2094,11,12,7.04,3.21,7.63071
2094,11,13,7.20,1.92,14.22197
2094,11,14,7.21,1.35,13.22465
2094,11,15,7.84,0.41,0.83258
2094,11,16,9.92,1.95,2.12467
2094,11,17,8.25,3.60,10.97435
2094,11,18,8.10,4.74,11.93529
2094,11,19,7.91,0.08,0.82986
2094,11,20,2.51,-5.30,7.43281
2094,11,21,4.90,-1.95,11.48858
2094,11,22,6.55,1.15,4.48017
2094,11,23,7.04,-1.35,0
2094,11,24,4.00,-0.08,4.50944
2094,11,25,3.10,-2.15,0
2094,11,26,2.10,-1.60,1.74967
2094,11,27,0.57,-4.48,0
2094,11,28,1.22,-4.43,2.56611
2094,11,29,1.66,-2.68,13.69062
2094,11,30,4.29,-0.71,3.99957
2094,12,1,3.86,-3.89,0
2094,12,2,3.14,-3.63,0
2094,12,3,1.82,-3.79,0
2094,12,4,1.79,-3.53,0
2094,12,5,0.94,-4.01,0.38665
2094,12,6,1.13,-3.70,0
2094,12,7,2.47,-3.59,0
2094,12,8,3.89,-3.94,0
2094,12,9,2.48,-3.22,0
2094,12,10,1.83,-3.59,0.27954
2094,12,11,2.07,-2.86,3.12928
2094,12,12,2.26,-2.83,0.71365
2094,12,13,3.14,-2.44,0
2094,12,14,3.14,-2.28,2.86948
2094,12,15,3.87,-0.63,6.44118
2094,12,16,4.39,-0.82,5.83837
2094,12,17,2.61,-2.77,3.81007
2094,12,18,-3.28,-8.08,0
2094,12,19,1.83,-3.96,0.61767
2094,12,20,2.92,-1.23,0
2094,12,21,3.84,-2.02,0
2094,12,22,3.72,-2.27,0
2094,12,23,4.42,-2.64,0
2094,12,24,4.33,-2.71,0.28455
2094,12,25,2.98,-2.78,0
2094,12,26,3.19,-2.18,0.3971
2094,12,27,3.02,-2.74,0
2094,12,28,5.38,-2.72,0
2094,12,29,3.96,-2.37,0
2094,12,30,2.86,-2.10,0
2094,12,31,2.02,-1.97,0
2095,1,1,2.74,-0.82,0
2095,1,2,4.05,-0.61,0
2095,1,3,5.05,-0.12,0.28751
2095,1,4,4.47,0.34,0
2095,1,5,4.05,-0.29,0
2095,1,6,2.85,-0.64,0
2095,1,7,3.51,-0.46,0
2095,1,8,2.99,-0.57,0
2095,1,9,3.51,0.38,0
2095,1,10,3.75,0.18,0
2095,1,11,3.70,0.11,0
2095,1,12,4.13,-0.15,0
2095,1,13,3.70,-0.52,0
2095,1,14,3.34,-1.44,0.38072
2095,1,15,2.02,-1.70,0.38821
2095,1,16,2.00,-2.85,0.91185
2095,1,17,0.83,-3.04,0.76629
2095,1,18,1.81,-1.82,5.05177
2095,1,19,1.57,-2.99,0
2095,1,20,2.18,-3.73,1.53247
2095,1,21,2.00,-1.33,34.96538
2095,1,22,1.91,-4.12,7.30269
2095,1,23,1.61,-3.03,0.81441
2095,1,24,2.38,-3.17,5.72092
2095,1,25,4.08,-1.15,31.94149
2095,1,26,3.99,-2.19,7.2762
2095,1,27,4.41,-3.04,31.57404
2095,1,28,5.92,4.36,51.5623
2095,1,29,4.44,-4.06,6.74447
2095,1,30,1.62,-3.16,0.4
2095,1,31,2.84,-2.64,2.426
2095,2,1,1.52,-2.88,4.07189
2095,2,2,-0.69,-3.73,3.56861
2095,2,3,-2.00,-5.81,3.70198
2095,2,4,-3.40,-15.08,0
2095,2,5,2.12,-11.33,0.90505
2095,2,6,3.39,-1.60,6.29359
2095,2,7,3.66,-2.19,4.75827
2095,2,8,3.87,-3.61,0
2095,2,9,3.23,-2.66,0
2095,2,10,3.03,-1.49,0.28526
2095,2,11,4.59,-1.72,0
2095,2,12,5.61,-1.96,0
2095,2,13,5.62,-1.52,6.16951
2095,2,14,4.51,-2.80,35.32614
2095,2,15,3.38,-3.35,47.1665
2095,2,16,5.41,0.40,12.02464
2095,2,17,4.88,-1.05,14.06818
2095,2,18,5.57,-2.34,26.90878
2095,2,19,3.78,-0.90,11.71564
2095,2,20,5.20,-2.46,30.03969
2095,2,21,6.10,-1.43,40.8222
2095,2,22,4.12,-0.33,4.57276
2095,2,23,5.54,-1.28,0
2095,2,24,6.52,-0.76,0
2095,2,25,6.67,-1.08,0.44433
2095,2,26,7.20,-0.61,0
2095,2,27,7.09,-1.52,0
2095,2,28,7.08,-2.26,0
2095,3,1,5.83,-2.15,0.4521
2095,3,2,8.83,-0.31,0.35542
2095,3,3,9.11,-0.73,1.36195
2095,3,4,9.99,-0.30,0.3202
2095,3,5,10.04,-0.38,5.67329
2095,3,6,10.47,0.95,0
2095,3,7,11.94,0.22,0
2095,3,8,11.47,0.47,1.03963
2095,3,9,8.93,-0.96,0
2095,3,10,10.30,-0.97,0
2095,3,11,11.05,-0.98,0.33421
2095,3,12,10.71,-0.31,7.61484
2095,3,13,8.36,0.34,2.93142
2095,3,14,10.40,-1.34,0.35876
2095,3,15,9.90,-1.32,0
2095,3,16,9.29,-0.63,0.32041
2095,3,17,6.73,0.41,3.19875
2095,3,18,7.10,-0.04,2.78901
2095,3,19,7.31,0.36,13.08736
2095,3,20,6.16,-0.04,4.8081
2095,3,21,7.17,-0.30,0
2095,3,22,7.09,-0.47,3.75053
2095,3,23,5.80,-1.48,4.00489
2095,3,24,4.82,-1.37,0.84541
2095,3,25,2.82,-4.20,27.36749
2095,3,26,5.36,-0.76,11.86967
2095,3,27,6.65,-0.60,7.56223
2095,3,28,9.92,-0.06,0.91527
2095,3,29,9.95,-0.74,0
2095,3,30,9.51,-0.29,0.74783
2095,3,31,7.90,1.89,5.05725
2095,4,1,8.23,-0.21,11.91442
2095,4,2,5.41,-2.33,1.34498
2095,4,3,5.85,-2.48,3.24326
2095,4,4,6.98,-2.64,0.82873
2095,4,5,6.68,-2.34,1.45
2095,4,6,5.24,-1.53,3.01498
2095,4,7,3.90,-3.75,36.68098
2095,4,8,4.70,-0.92,17.40231
2095,4,9,7.26,-0.37,2.94404
2095,4,10,8.19,-1.02,0
2095,4,11,8.84,-2.67,0
2095,4,12,9.33,-2.21,0
2095,4,13,11.38,-1.93,0
2095,4,14,13.34,0.38,0
2095,4,15,13.42,4.09,2.38069
2095,4,16,8.42,-4.52,10.67412
2095,4,17,4.99,-4.53,14.46191
2095,4,18,2.45,-4.03,10.04685
2095,4,19,3.08,-3.16,4.54246
2095,4,20,4.55,-0.62,10.95221
2095,4,21,4.60,-1.76,9.67118
2095,4,22,4.80,-2.39,0.29293
2095,4,23,6.06,-3.22,1.90131
2095,4,24,7.62,-2.39,3.19188
2095,4,25,7.88,-2.20,0.33863
2095,4,26,10.67,-4.22,0.7828
2095,4,27,13.33,-5.22,1.13281
2095,4,28,13.58,-0.67,2.46772
2095,4,29,14.86,-0.60,0.63061
2095,4,30,16.39,-3.96,0
2095,5,1,14.52,2.64,6.27586
2095,5,2,12.67,2.59,29.01962
2095,5,3,13.07,2.20,2.36247
2095,5,4,13.81,-0.57,0.51938
2095,5,5,15.51,1.03,19.56972
2095,5,6,14.91,5.37,20.3163
2095,5,7,12.82,7.67,4.48153
2095,5,8,11.99,0.87,2.96334
2095,5,9,7.62,0.08,3.72507
2095,5,10,10.63,0.84,0
2095,5,11,14.11,-3.19,0
2095,5,12,16.21,-1.11,0
2095,5,13,18.13,2.58,0
2095,5,14,18.13,6.96,0
2095,5,15,18.29,10.43,0
2095,5,16,18.02,7.87,0.84052
2095,5,17,8.60,4.64,7.69593
2095,5,18,10.33,2.96,19.3403
2095,5,19,11.97,4.65,6.3172
2095,5,20,13.73,6.78,3.13481
2095,5,21,15.92,4.72,1.9915
2095,5,22,17.13,3.82,0
2095,5,23,18.01,1.89,0.39206
2095,5,24,18.51,3.89,0
2095,5,25,18.19,4.39,0
2095,5,26,17.06,7.35,6.28656
2095,5,27,12.37,5.39,7.14697
2095,5,28,13.89,5.81,1.38015
2095,5,29,16.42,6.06,0.67397
2095,5,30,19.08,5.56,0
2095,5,31,21.87,5.61,0
2095,6,1,24.38,8.42,0
2095,6,2,26.41,10.82,0.65795
2095,6,3,26.50,11.35,0.46237
2095,6,4,22.56,9.05,3.71769
2095,6,5,20.95,9.91,3.00217
2095,6,6,21.28,4.50,0
2095,6,7,24.36,8.86,0
2095,6,8,24.06,10.11,0
2095,6,9,20.47,3.60,0.8487
2095,6,10,18.00,1.37,0
2095,6,11,19.39,2.22,0.72241
2095,6,12,15.16,6.59,12.9199
2095,6,13,18.47,11.02,0.65793
2095,6,14,20.13,9.33,0.34002
2095,6,15,20.15,9.54,1.19856
2095,6,16,21.09,7.50,0.98419
2095,6,17,20.14,8.40,1.37892
2095,6,18,20.58,8.01,0
2095,6,19,20.76,9.36,0
2095,6,20,21.88,6.69,0
2095,6,21,22.61,6.86,0
2095,6,22,22.83,10.45,0
2095,6,23,22.51,7.85,0
2095,6,24,19.21,3.80,0.60958
2095,6,25,20.94,6.18,0.31479
2095,6,26,23.89,7.12,0
2095,6,27,25.96,8.52,0.50763
2095,6,28,25.95,11.15,0
2095,6,29,23.96,10.17,0
2095,6,30,25.54,7.86,0
2095,7,1,25.04,9.90,0
2095,7,2,24.33,8.89,0
2095,7,3,24.06,7.71,0.37814
2095,7,4,23.98,7.71,0.53892
2095,7,5,23.36,7.07,0
2095,7,6,23.50,6.47,0.73218
2095,7,7,23.82,7.82,0
2095,7,8,21.60,9.31,0.71057
2095,7,9,21.42,9.00,0
2095,7,10,23.57,8.95,1.13827
2095,7,11,24.04,11.67,5.04418
2095,7,12,18.53,10.12,7.18004
2095,7,13,20.68,10.53,0.40816
2095,7,14,23.55,7.60,0
2095,7,15,25.04,10.17,0
2095,7,16,27.61,10.24,0
2095,7,17,28.67,10.38,0
2095,7,18,29.51,12.58,0
2095,7,19,32.67,16.47,0
2095,7,20,33.58,16.33,0
2095,7,21,37.49,18.62,0
2095,7,22,36.73,17.75,0
2095,7,23,36.15,17.84,0
2095,7,24,36.20,16.01,0
2095,7,25,32.56,16.29,0
2095,7,26,31.59,14.89,0
2095,7,27,25.26,10.05,0
2095,7,28,21.01,6.61,0
2095,7,29,21.53,5.33,0
2095,7,30,22.53,9.10,0
2095,7,31,20.39,11.05,2.06963
2095,8,1,18.52,10.16,1.95007
2095,8,2,22.12,9.59,0.65461
2095,8,3,23.58,7.22,0
2095,8,4,25.02,8.32,0
2095,8,5,25.43,8.46,0.37008
2095,8,6,26.12,9.76,0
2095,8,7,27.21,10.63,0
2095,8,8,28.95,11.38,0
2095,8,9,31.35,11.96,0
2095,8,10,31.81,12.30,0
2095,8,11,31.30,11.75,0
2095,8,12,30.21,13.18,0
2095,8,13,29.75,11.47,0
2095,8,14,29.07,12.76,0
2095,8,15,26.32,11.76,0.28429
2095,8,16,24.62,12.39,0.94259
2095,8,17,22.53,9.74,1.58872
2095,8,18,19.55,11.24,15.40321
2095,8,19,17.32,12.03,31.01007
2095,8,20,17.48,10.16,10.87911
2095,8,21,16.68,8.92,24.68557
2095,8,22,16.76,9.52,6.2112
2095,8,23,19.18,5.13,0
2095,8,24,19.69,4.75,0.39059
2095,8,25,19.63,6.99,2.97503
2095,8,26,15.90,10.21,9.92617
2095,8,27,18.58,9.99,6.02059
2095,8,28,18.51,10.21,4.64252
2095,8,29,18.48,7.39,28.17621
2095,8,30,16.73,6.49,40.26637
2095,8,31,19.52,4.49,0
2095,9,1,20.52,5.88,0
2095,9,2,23.07,7.38,0
2095,9,3,22.93,7.19,0.66817
2095,9,4,22.42,7.00,2.14702
2095,9,5,18.23,7.91,1.25785
2095,9,6,17.01,6.44,0.67795
2095,9,7,15.66,6.91,1.94503
2095,9,8,17.49,6.39,1.11515
2095,9,9,20.02,5.91,0
2095,9,10,20.87,8.56,0.57388
2095,9,11,21.00,12.22,5.05067
2095,9,12,17.60,12.68,0
2095,9,13,21.39,8.50,0
2095,9,14,22.44,8.01,0.85736
2095,9,15,23.56,6.78,0
2095,9,16,25.81,10.13,0
2095,9,17,26.06,8.29,0
2095,9,18,24.35,9.02,0
2095,9,19,21.40,7.03,0
2095,9,20,23.18,8.60,0
2095,9,21,25.21,9.29,0
2095,9,22,25.97,10.45,0
2095,9,23,26.81,12.10,0
2095,9,24,26.25,9.58,0
2095,9,25,25.57,9.65,0
2095,9,26,21.71,8.29,0
2095,9,27,22.00,8.30,0
2095,9,28,23.48,7.38,0
2095,9,29,22.67,9.42,0
2095,9,30,20.57,9.62,0
2095,10,1,20.77,11.41,0
2095,10,2,19.86,9.20,0
2095,10,3,20.78,7.71,0
2095,10,4,25.07,9.48,0
2095,10,5,25.11,11.48,0
2095,10,6,20.39,4.56,0
2095,10,7,13.45,3.88,0
2095,10,8,11.27,2.30,0
2095,10,9,18.03,1.83,0
2095,10,10,18.94,1.33,0
2095,10,11,18.52,4.01,0
2095,10,12,13.19,4.65,8.84602
2095,10,13,8.36,4.13,16.09518
2095,10,14,9.97,2.49,0
2095,10,15,10.77,2.30,6.75449
2095,10,16,13.68,7.38,31.11189
2095,10,17,12.90,7.60,0.9953
2095,10,18,11.93,3.51,0
2095,10,19,13.98,4.87,0
2095,10,20,14.14,4.53,1.48921
2095,10,21,9.89,-0.65,0
2095,10,22,9.14,-1.16,0
2095,10,23,8.99,-0.88,0
2095,10,24,6.64,-3.04,0
2095,10,25,11.09,-2.37,0
2095,10,26,13.85,-1.35,0
2095,10,27,15.15,0.90,0
2095,10,28,13.40,0.75,0
2095,10,29,11.98,5.13,0
2095,10,30,10.05,5.39,8.2789
2095,10,31,9.04,0.60,11.69977
2095,11,1,7.74,3.04,8.28055
2095,11,2,13.39,5.27,1.73058
2095,11,3,12.91,6.15,2.95677
2095,11,4,8.73,2.06,14.40526
2095,11,5,3.71,-0.71,7.08021
2095,11,6,5.40,1.05,7.98094
2095,11,7,4.85,-0.36,18.96718
2095,11,8,4.29,1.18,18.69819
2095,11,9,3.69,1.29,12.66943
2095,11,10,6.64,2.74,3.04995
2095,11,11,6.45,0.05,2.62239
2095,11,12,5.72,-0.95,5.75437
2095,11,13,6.02,-0.73,0.28523
2095,11,14,4.34,-1.73,3.04888
2095,11,15,0.67,-1.24,19.74695
2095,11,16,2.66,-2.32,0
2095,11,17,0.83,-2.66,0
2095,11,18,2.97,-2.59,0
2095,11,19,4.03,-0.98,1.35377
2095,11,20,3.01,-0.64,6.52957
2095,11,21,3.38,0.38,7.17754
2095,11,22,2.57,-0.35,7.43425
2095,11,23,3.79,-0.07,5.69181
2095,11,24,3.59,-0.98,36.06623
2095,11,25,3.34,-0.23,16.23884
2095,11,26,6.36,0.32,42.52644
2095,11,27,7.09,1.91,30.43772
2095,11,28,9.74,6.03,38.19012
2095,11,29,6.40,-0.56,8.82765
2095,11,30,2.62,-0.83,18.03121
2095,12,1,2.42,-2.06,2.54149
2095,12,2,1.78,-4.00,0.94841
2095,12,3,1.89,-2.85,6.52699
2095,12,4,5.10,-0.95,16.41746
2095,12,5,5.46,-0.04,30.52351
2095,12,6,5.22,-1.80,32.64722
2095,12,7,2.45,-0.75,5.96491
2095,12,8,3.23,-1.44,68.4258
2095,12,9,5.38,-0.59,37.95177
2095,12,10,3.65,-2.03,22.06103
2095,12,11,6.55,-1.28,72.02785
2095,12,12,2.79,-2.24,22.00796
2095,12,13,2.59,-2.06,0.38912
2095,12,14,2.85,-2.06,2.86618
2095,12,15,3.20,-0.95,0
2095,12,16,3.25,-1.18,0
2095,12,17,2.92,-1.59,0.38147
2095,12,18,3.62,-1.06,0
2095,12,19,2.59,-2.69,0
2095,12,20,3.78,-1.80,4.25822
2095,12,21,3.05,-1.42,20.38533
2095,12,22,5.21,0.79,27.92095
2095,12,23,6.74,2.16,11.54229
2095,12,24,6.15,1.56,22.73444
2095,12,25,6.83,-2.11,52.5428
2095,12,26,1.24,-2.95,13.86526
2095,12,27,3.23,-1.83,2.52298
2095,12,28,3.19,-1.11,2.8498
2095,12,29,2.80,0.81,25.18993
2095,12,30,0.43,-6.37,21.30024
2095,12,31,2.44,-1.29,17.392
2096,1,1,1.48,-1.79,21.94624
2096,1,2,2.44,-3.38,16.23365
2096,1,3,4.27,1.12,18.71036
2096,1,4,4.72,1.07,6.22708
2096,1,5,2.42,-1.11,43.5326
2096,1,6,0.45,-5.69,9.68057
2096,1,7,3.02,0.24,3.3487
2096,1,8,2.91,-3.04,43.02337
2096,1,9,2.21,-4.54,21.95517
2096,1,10,2.90,0.31,8.23943
2096,1,11,2.03,-0.22,12.31511
2096,1,12,3.83,-1.55,44.01128
2096,1,13,2.49,-0.04,50.99187
2096,1,14,8.49,3.73,78.22895
2096,1,15,4.17,0.20,5.69394
2096,1,16,3.58,-3.24,9.88897
2096,1,17,4.29,-0.21,5.31068
2096,1,18,3.99,-0.58,1.00117
2096,1,19,2.50,-0.20,0
2096,1,20,3.44,-0.05,1.14429
2096,1,21,4.17,0.17,0.28432
2096,1,22,7.85,-0.21,0
2096,1,23,8.95,-1.50,0
2096,1,24,8.26,-1.05,1.85425
2096,1,25,5.92,0.89,1.96655
2096,1,26,4.63,1.29,2.03036
2096,1,27,4.83,-1.04,6.14522
2096,1,28,5.55,-2.80,0
2096,1,29,1.70,-3.03,0.28832
2096,1,30,1.74,-3.08,0
2096,1,31,2.36,-3.09,0
